,Name,Team,Team games,Played,Threat per fixture adj,Threat per game adj,Threat GW29adj,Threat GW28adj,Threat GW27adj,Threat GW26adj,Threat GW25adj,Threat GW24adj*,Threat GW24adj,Threat GW23adj,Threat GW22adj,Threat GW21adj,Threat GW20adj,Threat GW19adj,Threat GW18adj,Threat GW17adj,Threat GW16adj,Threat GW15adj,Threat GW14adj,Threat GW13adj,Threat GW12adj,Threat GW11adj,Threat GW10adj,Threat GW9adj,Threat GW8adj,Threat GW7adj,Threat GW6adj,Threat GW5adj,Threat GW4adj,Threat GW3adj,Threat GW2adj,Threat GW1adj,Threat GW29adj 6 - average,Threat GW28adj 6 - average,Threat GW27adj 6 - average,Threat GW26adj 6 - average,Threat GW25adj 6 - average,Threat GW24adj* 6 - average,Threat GW24adj 6 - average,Threat GW23adj 6 - average,Threat GW22adj 6 - average,Threat GW21adj 6 - average,Threat GW20adj 6 - average,Threat GW19adj 6 - average,Threat GW18adj 6 - average,Threat GW17adj 6 - average,Threat GW16adj 6 - average,Threat GW15adj 6 - average,Threat GW14adj 6 - average,Threat GW13adj 6 - average,Threat GW12adj 6 - average,Threat GW11adj 6 - average,Threat GW10adj 6 - average,Threat GW9adj 6 - average,Threat GW8adj 6 - average,Threat GW7adj 6 - average,Threat GW6adj 6 - average
53,Harry Wilson,Bournemouth,29,23,18.618247744556026,23.475181938788033,0.0,0.0,17.612835420393555,29.51463119036606,17.788821272392443,,73.1901196537678,0.0,16.41250980584428,3.513140053523639,28.072922606924635,24.9877983088816,0.0,0.0,0.0,5.492139271104499,50.99511966422574,11.709770456707895,28.812301421404676,78.33076805385555,20.27427681898411,9.28827830188679,1.7848427363486858,0.0,16.28159289883268,17.260825736325383,21.814420236336776,39.42465334187583,27.36741734214222,0.0,23.01773458948664,23.01773458948664,25.753152890460687,23.403203662649034,23.162918898742134,24.36274840482366,24.36274840482366,12.164395129195691,12.164395129195691,9.428976828221645,9.75881003115179,13.57917620736864,11.36617156533969,16.168221802240467,29.223349811216394,32.602395947713745,33.23508578617746,25.033372964864615,23.081744555413298,20.993293134984636,10.814969415396275,11.071659984955053,16.09438915828656,20.358151592585482,20.358151592585482
54,Adama Traore,Wolves,29,28,18.512442885367047,19.17360155984444,4.0104175152749475,8.792262011073404,0.7740231918238991,32.721630354505166,28.92212974296205,,34.30513937282229,19.154815175097273,4.939251672240801,7.723534026279661,12.474596135571742,89.88820961947691,35.605066823899364,50.11589346311841,50.13021894093684,7.026280107047278,7.083511485687855,11.344695473251026,8.210225202642667,5.354528209046057,24.69625836120401,0.9577407587548635,41.00163947555087,7.723534026279661,26.545339810338408,0.0,2.3014434315100507,7.827926853508247,7.230532435740512,0.0,18.254267031410293,20.778333308047348,20.136164918241914,21.29441672398454,17.91991102082897,28.080924333581446,28.080924333581446,28.297578908760958,33.45775862343115,40.98958650154716,40.87337751500843,39.974863406694446,26.884277715656797,22.31847077878068,14.858243236435285,10.619249806479816,9.607826581764414,15.260847913408249,14.657321005579687,17.713173440195643,16.820752072021303,13.088282917072307,14.233313932864538,8.604796092896146,7.317540421849537
55,Nathan Redmond,Southampton,29,23,18.446111047298526,23.258140016159015,0.0,0.0,0.0,0.0,29.627165821982892,,23.79927017478616,3.5129311370123686,4.847648941408172,51.87434586533308,7.322852361472665,53.60055157593123,6.841854335535555,0.0,27.98909280936454,35.605066823899364,16.41250980584428,26.77264104523029,2.3014434315100507,3.153972267350067,35.14545482520925,32.7873572787821,12.694867478510027,44.840536256474365,29.172074074074068,0.0,0.0,41.106779531568215,17.152569686411145,28.376234843967396,8.904405999461508,9.489894522296902,10.297836012531599,18.943560323420446,20.164035716999226,24.15960000932395,24.15960000932395,21.333364036115512,20.747875513280118,24.60478282460618,21.89323631770056,23.408179225095825,18.93686080331234,18.18012565264142,18.705787697199764,19.89851469984055,19.428896442321008,18.8092893877653,21.820605256305978,26.29904369673331,25.773381652174965,19.915805847973427,21.30237622343778,22.045326591421297,19.30127635600347
56,Ismaila Sarr,Watford,29,19,17.933753610368726,27.372571300036473,25.629983265154326,112.27136522014568,0.0,0.0,0.0,,0.0,19.34297642436149,16.206707818930038,33.95833432445289,56.78739098494511,4.72234099045857,49.4086383108935,40.54243744060816,52.17532307549274,12.119122353520432,42.140593385214,17.612835420393555,0.0,0.0,0.0,0.0,2.361170495229285,11.709770456707895,0.0,16.063584627138173,0.0,7.026280107047278,0.0,0.0,22.983558080883338,21.93572360741786,5.9249473738819205,11.584669761290735,21.049234925448257,21.83629175719135,21.83629175719135,30.071064809006938,33.60430831171471,39.59907752114183,35.95920885931975,33.51807592603124,35.666491664353735,27.43171861253815,20.67464570577012,11.97875852652133,9.958904800934592,3.32900098593714,2.345156825322863,2.345156825322863,5.022420929845892,5.022420929845892,6.1934676143537715,5.799939198482225,3.8483107890309083
57,Jay Rodriguez,Burnley,29,28,17.59571993184716,18.2241385008417,74.73422709412394,37.86759615384615,49.43045884773661,36.39414883268482,33.91201199062503,,20.486508567931452,15.754859059576559,0.0,17.788821272392443,21.69159730722154,4.602886863020101,13.77570164609053,0.0,26.376786033220217,3.153972267350067,8.238208906656748,0.9654417532849576,0.0,11.805852476146425,59.242714899713455,6.059561176760216,19.56226916783543,12.999523237517556,0.0,0.0,26.508516788089953,0.0,8.92421368174343,0.0,42.13749191449134,32.30759724206677,25.99633121642574,20.722724953868383,18.272299699624504,13.38744551169035,13.38744551169035,12.268977691383528,9.64316784812077,14.039298853657472,11.600157352817076,9.357925952722944,8.751685101100419,6.455734826751999,8.423376906109736,13.901031717191941,14.385296535426967,16.272639912290078,18.27832015966218,18.27832015966218,16.310678080304445,10.854978395033859,9.84505153224049,8.07204228455849,5.905455078305564
58,Lys Mousset,Sheffield Utd,28,23,17.326815988902688,21.093515116925012,0.0,,0.0,16.206707818930038,26.545339810338408,,29.962736539825638,10.709056418092114,21.078840321141833,3.1186490338929356,72.54136214905154,21.23971857226907,3.007813136456211,1.368370867107111,22.446672562893074,9.878503344481603,33.95833432445289,13.25597613219094,54.512024468655106,34.24717998409858,14.930845227475462,36.58927609514806,11.585301039419491,3.1186490338929356,21.863712599345483,22.985778210116727,0.0,0.0,0.0,0.0,13.9039734311977,17.41711348472134,17.41711348472134,17.936888323703496,27.32599737872374,26.441727172378858,26.441727172378858,21.949239938483952,20.392459013319783,20.620431053611657,21.747073438709766,15.31656880127666,13.985945061263637,22.569980283296786,28.049781802795366,26.797143913559097,31.248939372003505,27.5201004911646,25.8305459747816,20.38916066323,18.51226036756636,16.02378616298712,9.92557348046244,7.994689973892524,7.474915134910368
59,Christian Benteke,Crystal Palace,29,20,16.391209252835758,23.76725341661185,15.447068052559322,50.13021894093684,31.28192725752508,80.55052010285178,29.51463119036606,,0.0,0.0,0.0,0.0,0.0,0.0,38.690804765886284,75.19532841140527,0.0,0.0,1.9569817133770617,12.474596135571742,0.0,23.02633247168882,1.7848427363486858,26.808764272475567,1.7565700267618194,0.0,22.248563867745002,34.28982184318628,0.6841854335535555,2.4101774785801706,24.79229019990749,2.3014434315100507,34.48739425737318,31.912882915279962,23.557846425123824,18.344191882202974,4.919105198394344,0.0,0.0,6.448467460981047,18.98102219621526,18.98102219621526,18.98102219621526,19.307185815111435,21.386285171040058,14.937817710059013,6.242985053439604,6.540458842831051,11.008586221576978,10.975184273807772,8.896084917879149,12.604178895836649,14.48142712441956,14.297984240620371,10.231553108304473,14.070839803828752,14.454413709080427
60,Joelinton Cassio Apolinario de Lira,Newcastle,29,29,16.282218103085434,16.282218103085434,19.154815175097273,0.0,11.89963508739308,21.41811283618423,23.994718946540875,,9.205773726040203,11.284326647564468,0.0,27.873981413096995,41.425981767180915,25.306863525091792,16.476417813313496,4.892454283442654,22.985778210116727,4.72234099045857,0.0,8.894410636196222,33.223751028806575,4.3914250669045485,19.90660977640342,8.46324498567335,7.230532435740512,2.423824470704086,35.091153258655794,9.355947101678806,36.68678662482839,35.16904804429362,9.28827830188679,21.41811283618423,14.27884262854261,12.967094540620478,12.967094540620478,15.629485594904464,18.964130416737245,19.182821179829062,19.182821179829062,20.394595194374613,19.329283133687646,23.1602461687071,19.301639431600695,12.397309137070541,9.661900322254612,12.453122524836791,12.369617655413775,11.856422916461554,12.479906915664019,13.684995654954106,12.606564627372082,12.917798332346953,13.745218671475994,16.541914812880155,20.992881989316867,21.33583963367458,24.501554361254605
61,Ryan Fraser,Bournemouth,29,28,15.911939437617262,16.480222988960737,62.37298067785871,0.0,0.0,36.59814267605392,21.893933873713777,,3.007813136456211,1.5480463836477982,5.7926505197097455,16.687415254237283,0.0,33.91201199062503,1.9569817133770617,52.19001074498566,3.1186490338929356,3.6614261807363326,1.7584524022146808,23.41954091341579,32.92834448160534,48.20354957160342,27.99781084526377,6.192185534591193,16.063584627138173,0.0,0.0,8.055052010285177,24.238244707040863,0.0,23.946490174374446,5.902926238073213,20.645478394013768,10.507989344978618,11.473431098263575,14.254666973969789,8.154976527960804,10.157989547446013,10.157989547446013,9.98285097693282,18.42317837048913,17.977511456186328,15.806513277269504,16.099588677638618,14.350843498103744,19.512737292808456,18.84832709724475,22.99485406580656,23.416647291449035,25.800835995602952,21.897579176700315,16.409521763099423,9.718105502879718,9.091511146509234,8.059480224077369,9.373297815283415,10.357118854962284
62,Ashley Barnes,Burnley,29,19,15.877170281627091,24.23357569300977,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0525563006606666,7.230532435740512,0.0,6.482683127572015,23.049841137123742,0.0,0.0,18.307130903681664,44.41032065110805,32.496545495093656,21.250534457063566,52.19001074498566,0.0,13.808660589060304,4.105112601321333,41.79725235849055,1.0026043788187369,7.796622584732339,26.93247205042816,72.28613082212178,85.23892752918286,0.0,0.0,0.0,0.34209271677677777,1.5471814560668633,1.5471814560668633,1.5471814560668633,2.6276286439955325,6.469268833516156,6.469268833516156,6.127176116739378,7.973275861396236,15.374995969914245,19.71063969783452,19.410755251157823,28.1090903753221,28.1090903753221,27.359345322885208,20.641810647920753,22.19192845848691,18.817273445446098,11.418375418737211,15.907120760475237,25.653365799318816,39.17566828729574
63,Theo Walcott,Everton,29,21,15.692847028297846,21.671074467649408,8.46324498567335,0.0,0.0,0.0,43.444878897823095,,12.348129180602005,34.25311552185548,21.054691955193473,28.385750406150603,9.878503344481603,0.0,0.0,0.0,56.42163323782234,0.0,0.0,20.124602987421376,24.90125972762645,5.275357206644043,54.140636456211794,89.5850713648528,0.0,0.0,35.41755742843928,7.293018518518517,0.0,4.105112601321333,0.0,0.0,10.709375510683074,15.00768726671343,18.51680259257901,23.247760993604107,24.894178217684374,17.653365068047194,17.653365068047194,15.59534353794686,9.886490950970947,15.780981164742423,11.050022763717324,9.403605539637057,12.75770603754062,16.90791599214503,17.787142193252368,17.406976062983944,32.33782129045941,32.33782129045941,28.983720792555847,30.736437076024657,31.07271396133707,22.049274551968434,7.802614758046521,7.802614758046521,7.802614758046521
64,Dominic Solanke,Bournemouth,29,24,14.854527064198844,17.949220202573603,0.0,0.0,0.0,4.72234099045857,0.0,,28.072922606924635,3.0960927672955965,3.8617670131398305,6.147995093666368,32.08334012219958,0.0,0.0,69.11650071633237,28.06784130503642,16.476417813313496,26.376786033220217,0.0,8.232086120401336,0.0,7.723534026279661,40.24920597484275,7.139370945394743,22.83541034790365,3.830963035019454,25.31587774661056,10.907210118168388,85.1572512184518,1.368370867107111,0.0,5.465877266230534,5.981892727446467,6.625520562969772,7.6501864119141665,12.210352933871002,12.210352933871002,12.210352933871002,7.531532499383562,18.534933824223025,22.56927953953912,24.290683326146976,23.33959097798375,23.33959097798375,24.711605331383975,13.192188545328577,9.801470665535785,13.76360202579066,10.55736617781975,14.363267902470357,13.629747388240043,17.84906034600847,18.379673027989924,25.864347235258098,24.902513888876825,21.096612164226222
65,Joshua King,Bournemouth,29,19,14.826328545347318,22.629659358688013,0.0,49.36892908309455,3.9139634267541235,0.0,0.0,,0.0,0.0,0.0,0.0,21.054691955193473,36.58927609514806,1.9569817133770617,59.242714899713455,0.0,0.0,0.0,0.0,13.99454640468227,67.48496940024478,18.343393312414197,1.5480463836477982,7.139370945394743,32.496545495093656,19.154815175097273,26.466599462365586,2.423824470704086,23.654792005125504,19.157192139499557,25.972875447522135,8.880482084974778,8.880482084974778,0.6523272377923539,0.0,3.509115325865579,9.607328008390255,9.607328008390255,9.93349162728643,19.80727744390534,19.80727744390534,19.80727744390534,16.298162118039762,10.199949435515085,12.206210217399288,13.579919300821174,16.637151519556873,16.89515925016484,18.08505440773063,23.501145323579575,24.36119011864874,17.52479512900221,14.871533655383857,18.555991258963473,20.558961457980942,19.471683116719024
66,Yerry Mina,Everton,29,25,14.787501521320216,17.15350176473145,0.0,0.0,17.84842736348686,7.322852361472665,54.06473818395763,,9.05529473244147,21.078840321141833,0.0,6.307944534700134,5.762460284280936,25.4407622739018,19.633270099835546,0.0,0.0,3.1186490338929356,0.0,3.0960927672955965,32.56318579766536,3.5169048044293616,0.0,29.861690454950924,3.9139634267541235,111.96601549092736,4.72234099045857,1.6206707818930037,51.522990009514736,16.420450405285333,0.0,0.0,14.71521877355977,18.228358827083408,18.228358827083408,16.304945022285622,16.044879676087003,11.274217024411028,11.274217024411028,13.037212918976707,9.52407286545307,9.52407286545307,8.992523615318538,8.03211356793838,4.308001983504013,6.4629879331423155,7.049138733880542,7.049138733880542,11.506312304056872,12.158639541849226,30.30362666245452,25.663485861253392,25.34744685749733,33.93461185908312,31.694405184138855,31.0420779463465,12.381075364525273
67,David McGoldrick,Sheffield Utd,28,21,14.592555931467887,19.456741241957182,1.5480463836477982,,0.0,0.0,0.0,,0.0,0.0,3.513140053523639,10.915271618625274,0.0,1.9308835065699153,16.04167006109979,49.261351215856,25.54276533018867,3.2928344481605345,63.232760466222636,37.35775091799265,7.913035809966064,22.505289703836212,56.21024085637822,3.5696854726973717,0.0,0.0,0.0,50.76026021400777,0.0,0.0,48.51389689475641,6.482683127572015,0.2580077306079664,0.5855233422539398,0.5855233422539398,2.4047352786914855,2.4047352786914855,2.726549196453138,2.726549196453138,5.400160873303103,13.610386075945769,17.281990288723275,16.01158409364582,26.550377504682924,32.45485540658672,31.10008303139776,26.64073944606113,31.75198536709272,31.798127204515524,21.25933379347842,15.033041973812978,13.714202672151968,18.42336442384723,9.05499094778419,8.460043369001296,16.545692851460696,17.626140039389366
68,Shane Long,Southampton,29,19,14.55056141953264,22.20875164033929,41.98363921404682,21.078840321141833,26.683231908588667,23.483780560524742,42.101761957554636,,29.29140944589066,29.274426141769737,8.483385647464303,6.1545834077513835,0.0,0.0,43.787867747427555,21.078840321141833,41.98363921404682,27.09081171383647,53.099296430672666,3.5696854726973717,0.0,0.0,0.0,0.0,2.821081661891117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77044390129122,28.652241722578378,26.552999276965462,23.131557860159244,19.21759443340512,12.200634107146016,12.200634107146016,14.616710490735494,13.250779520630845,18.834155115061264,22.323526499408775,31.17340923785422,31.768356816637112,24.470378858732527,20.95723880520889,13.959965602867753,9.44483031722834,1.065127855764748,0.47018027698185283,0.47018027698185283,0.47018027698185283,0.47018027698185283,0.47018027698185283,0.0,0.0
69,John Fleck,Sheffield Utd,28,25,14.495044995344879,16.234450394786265,4.644139150943395,,30.07813136456211,17.827378600823042,7.322852361472665,,0.0,33.019590622450686,16.687415254237283,3.1186490338929356,0.0,34.75590311825847,0.0,24.630675607928,0.0,16.46417224080267,19.90660977640342,44.58828335373316,6.1545834077513835,18.59132627708209,1.7565700267618194,8.92421368174343,16.41250980584428,37.423788406715225,2.3014434315100507,60.3376678015564,0.0,0.0,0.9153565451840832,0.0,15.482015350041983,17.489228033924295,17.489228033924295,12.995980978812769,10.024751212008928,14.596926338139896,14.596926338139896,14.596926338139896,13.198773835719448,10.417537960013235,12.641791827831524,15.95956012389876,17.598290163144544,18.62405406443644,17.617495842628788,17.91025751375576,16.65359775391255,16.07124775881936,14.877165267649707,14.234975271609484,21.19269885902187,20.899937187894896,19.41256824093766,16.82970936416096,10.592411296375088
70,Gylfi Sigurdsson,Everton,29,26,14.40483761167776,16.06693425917904,0.0,57.8442594859241,9.816635049917773,19.222487448865746,0.0,,0.0,0.0,0.0,0.0,13.171337792642138,8.806417710196778,9.816635049917773,0.0,0.0,0.0,21.814420236336776,34.05702044025156,37.35188959143968,1.7584524022146808,7.018230651731159,12.295990187332736,12.7203811369509,48.886570143926036,20.06994920944892,17.017043209876537,39.81321955280684,2.736741734214222,9.654417532849576,33.868192171811074,14.480563664117938,14.480563664117938,4.839853749797253,3.203747908144291,2.1952229654403563,3.6629592504731527,3.6629592504731527,5.299065092126114,5.299065092126114,5.299065092126114,5.299065092126114,6.739578832741888,10.948012621084352,15.537221711338,15.830297111707116,17.000002220328977,19.049333918217766,17.53366073498679,20.005252352265867,17.124928955267404,19.668027423211047,25.133858906723663,23.540650831203916,23.029656897187024,20.526593901834527
71,John Lundstram,Sheffield Utd,28,27,14.150561687625801,14.674656564945277,32.50897405660376,,2.0052087576374737,17.017043209876537,0.9153565451840832,,0.0,5.354528209046057,21.078840321141833,9.355947101678806,0.0,0.9654417532849576,8.020835030549895,16.420450405285333,0.7740231918238991,8.232086120401336,0.0,50.613727050183584,11.429940614395424,75.34379596501688,19.32227029438001,1.7848427363486858,5.7926505197097455,59.254331643965784,0.0,0.0,5.642163323782234,21.814420236336776,20.137843994049828,2.431006172839506,9.633518463057985,7.728496173814331,7.728496173814331,8.953619231154553,6.117445362841797,6.125792897525276,6.125792897525276,7.462598735950259,9.306919101990138,5.922782913770483,5.735472750224237,5.735472750224237,14.010186966374008,14.578371230348262,24.39892882363685,27.49030334072954,26.415762776720765,27.38120453000572,28.82130529563609,26.91631519323685,14.359015865734037,12.078998037301075,15.417260953965753,17.808126533022435,8.337572287834723
72,Leandro Trossard,Brighton,29,23,13.71340722871612,17.290817810120323,7.025862274024737,2.7460696355522494,0.0,6.758092272994704,27.2268354148082,,2.431006172839506,22.578119307267333,14.959382304815328,55.011092406876784,19.448049382716047,0.0,0.0,15.561061268129412,5.854885228353948,5.354528209046057,21.83054323725055,14.542946824224517,0.0,27.09081171383647,9.205773726040203,0.0,0.0,0.0,0.0,0.0,93.04218188682697,16.28159289883268,30.73997546833184,0.0,7.697977628369898,10.290020467243664,12.32557257878751,21.494087979933642,23.609080831553864,19.071274929085835,19.071274929085835,18.666107233612582,17.496597560422927,15.9791813810127,7.703087348040911,8.100169657129994,10.52399412783408,10.52399412783408,12.445619202118591,13.004100618399633,12.111679250225292,8.473255377350199,6.049430906646112,6.049430906646112,1.5342956210067005,15.50703031447116,18.220629130943276,23.34395837566525,23.34395837566525
73,Youri Tielemans,Leicester,29,28,13.372858914867013,13.850461018969407,2.0525563006606666,7.740231918238991,12.615889069400268,21.07758682207421,26.800275787965614,,14.930845227475462,1.9569817133770617,0.0,7.408877508361202,0.0,12.474596135571742,3.153972267350067,6.192185534591193,15.052079538178223,1.9308835065699153,9.205773726040203,2.0052087576374737,22.31053420435857,5.492139271104499,41.18285262645914,24.46227141721327,0.0,27.16588419732441,8.792262011073404,1.2050887392900853,35.654757201646085,1.1805852476146426,32.442439111747845,43.32615068981921,14.202897520969202,14.1869684230886,12.89692977004877,12.029094509875591,8.516163372863224,6.128550097464245,6.128550097464245,4.165737937443345,4.871605240979034,7.380285164008737,6.467286163710189,8.00158178471689,6.256683888394512,9.449444211229263,9.332769833981482,13.6878986820283,17.44313000046886,15.908834379462158,20.10228028607665,17.849234920529117,17.134726498560052,16.213377261091207,12.33309623282477,17.74016941811608,20.43354716686521
74,John McGinn,Aston Villa,28,18,13.323294568760927,20.72512488473922,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.907210118168388,2.821081661891117,4.820354957160341,24.69625836120401,30.445403187440522,9.355947101678806,41.00163947555087,69.17970213849284,7.740231918238991,35.22567084078711,49.083175249588855,27.2268354148082,0.0,4.602886863020101,34.84442181069958,21.10142882657617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8178683530280646,2.2880486300099174,3.0914411228699747,7.207484183070643,12.281718047644063,13.84104256459053,18.856780790820945,29.916550870254564,30.40319703043434,32.15809911036486,35.26439445405625,38.24287583957781,31.409269260319334,20.64646671440721,25.16383169648397,22.809791360782153
75,John Egan,Sheffield Utd,28,27,12.882217841455283,13.359337020768441,13.932417452830185,,25.06510947046842,43.758111111111106,3.6614261807363326,,28.385750406150603,1.7848427363486858,6.147995093666368,0.0,12.615889069400268,146.74714649931357,21.054691955193473,1.368370867107111,0.0,18.933798076923075,0.0,0.0,0.0,1.9569817133770617,0.0,16.063584627138173,7.723534026279661,3.1186490338929356,0.0,1.915481517509727,0.0,4.847648941408172,0.0,1.6206707818930037,19.43127622627422,18.133872499746918,18.133872499746918,13.956354254668847,8.765983914383709,32.61360396747992,32.61360396747992,31.391760892320395,31.322348914113466,30.297683065169068,33.45331607798958,31.350667899756203,6.89281014987061,3.383694824005031,3.4817966317166893,3.4817966317166893,3.0034277234192057,4.290683394465816,4.810458233447972,4.810458233447972,4.803541534136749,4.803541534136749,2.9342189198484157,1.646963248801806,1.3973002068018172
76,Douglas Luiz Soares de Paulo,Aston Villa,28,26,12.844999838670963,13.83307674933796,0.0,,1.915481517509727,26.376786033220217,1.6206707818930037,,31.8595778584036,7.018230651731159,3.153972267350067,40.11812512422976,11.585301039419491,3.8701159591194956,19.154815175097273,0.0,25.450156942392905,74.7586640401146,2.4101774785801706,33.75155309364548,17.564655685061844,0.0,31.53972267350067,9.023439409368633,5.418162342767294,0.0,0.0,0.0,0.9153565451840832,0.0,12.15503086419753,0.0,11.46512447379295,11.990786518351294,11.990786518351294,18.357893786137968,15.89264628717118,16.26755381670893,16.26755381670893,14.15009336949121,12.980388260869349,16.696419040043157,22.469842192690624,20.94065493255074,25.920894454971734,25.65586787329916,25.65586787329916,26.670795495150458,15.714924723359466,16.216255534057318,10.590996685116407,7.663554070939433,7.663554070939433,2.559493049553335,1.0555864813252296,2.1783979015636024,2.1783979015636024
77,Allan Saint-Maximin,Newcastle,29,18,12.826858536862781,20.665494309390038,33.52092655642023,6.849435996819716,22.883913629602077,16.956005995312516,47.21541470125785,,0.0,7.052704154727793,0.0,0.0,0.0,0.0,0.0,0.0,16.28159289883268,22.43111970467821,11.038902935725234,19.84137757305311,24.31006172839506,43.035965655664576,53.86494410085632,4.231622492836675,18.07633108935128,0.0,11.028648167006107,0.0,0.0,1.7584524022146808,0.0,11.601477786266457,21.23761614656873,16.82624574628666,15.68467308015004,11.870687475216359,9.044686475997606,1.1754506924546322,1.1754506924546322,1.1754506924546322,0.0,2.7135988164721137,6.452118767251815,8.29193592320602,11.59883218538154,15.650509140114048,22.82317008272481,29.08706194972875,26.053812414421827,27.22671710669283,23.919820844517318,21.70625191761916,14.5335909750084,5.556100291532343,5.143905276428678,2.1311834282034647,4.064763059247874
78,Lewis Dunk,Brighton,29,27,12.773968853081248,13.720188768124304,0.0,74.14388015991074,7.083511485687855,5.7926505197097455,0.8782850133809097,,34.03408641975307,15.052079538178223,46.02886863020102,12.694867478510027,4.862012345679012,0.0,5.902926238073213,19.222487448865746,7.025862274024737,8.031792313569087,28.06784130503642,0.0,46.998460832313334,3.0960927672955965,8.055052010285177,1.368370867107111,0.0,0.0,29.63551003344481,1.9569817133770617,3.153972267350067,1.915481517509727,3.513140053523639,1.9308835065699153,20.32206893307372,22.830748856103423,18.144913601151803,19.0801395999555,18.925033237617043,18.778652402053556,18.778652402053556,14.090125705106914,14.785193690221503,8.284692630858789,7.507513436701966,11.375151596594867,11.375151596594867,18.22440736230155,15.536674915373197,15.70820653808327,14.597636297006275,9.91966274616687,9.91966274616687,7.025837613022116,6.835985770702361,6.019139146879842,6.110324255280276,6.6958475975342155,7.017661515295868
79,Ben Mee,Burnley,29,29,12.534273185912053,12.534273185912053,33.41059564207894,7.408877508361202,0.0,0.0,25.880219677055944,,4.820354957160341,47.26457717872968,91.68515401146131,0.0,4.820354957160341,2.3014434315100507,0.0,1.6464172240802672,0.0,0.0,34.78354871699516,1.9308835065699153,33.37483050847457,2.361170495229285,2.821081661891117,23.02633247168882,6.904330294530152,4.789298034874889,0.0,0.0,0.0,4.683908182683158,27.66506241340463,1.915481517509727,11.920007964109404,14.22900488688453,28.275050970734544,28.275050970734544,29.0784434635946,25.148647422670283,25.148647422670283,24.345254929810228,16.742228270701997,1.4613692687917765,1.4613692687917765,6.455234895430913,6.393474907940891,11.955946659353318,12.075072204544822,12.545252481526674,16.382974560141477,11.73643815639731,12.212840577781472,6.650368826369044,6.256840410497497,5.786660133515643,2.7295894186813663,6.18971143849378,5.710742018932919
80,Cesar Azpilicueta,Chelsea,29,27,12.501795911216547,13.427854867602958,8.055052010285177,19.448049382716047,0.0,80.74094553243572,2.423824470704086,,29.449905149753313,23.873049749163872,5.870945140131186,41.106779531568215,8.92421368174343,18.19707441634241,5.275357206644043,21.068720164609047,28.768042893875634,4.105112601321333,0.0,3.153972267350067,0.0,7.723534026279661,3.9139634267541235,3.2928344481605345,0.0,4.0104175152749475,9.355947101678806,4.683908182683158,4.72234099045857,14.706440644654084,7.271473412112258,2.4101774785801706,23.352962757649056,25.98929571412884,23.726445007031362,30.577574928959397,18.60811962051068,21.236994611450402,21.236994611450402,17.20790328759886,16.74051502350639,20.556697982463795,14.389753494089318,12.902384547132078,10.395200855633353,9.515974654526012,7.291776964804449,3.1494303869508644,3.0140506947573975,3.0140506947573975,3.1567915694115443,4.716116086358013,4.209511779091928,4.344241373042669,6.24650907245826,7.458421307810304,7.191714635027842
81,Andreas Pereira,Man Utd,29,23,12.431614634414291,15.674644539044108,0.0,0.0,0.0,0.0,28.10344909609895,,25.4407622739018,31.186490338929357,13.158394261006285,5.354528209046057,9.784908566885308,9.05529473244147,0.0,0.0,31.53972267350067,0.0,2.0525563006606666,0.0,35.091153258655794,17.017043209876537,4.644139150943395,26.508516788089953,13.99454640468227,42.83622567236846,14.052560214094555,23.02633247168882,22.028037451361865,0.0,0.0,5.642163323782234,8.924035228333459,14.12178361815502,16.314849328322733,17.207270696497073,18.83808879097796,15.663396397035044,15.663396397035044,11.423269351384747,6.225520961563187,9.289075696978918,8.396654328804575,7.107928951100468,5.598713162360223,11.447238705469521,14.283412573782277,9.800815320022732,14.218901451371059,16.209233135374657,23.3486040807694,19.842171906675862,20.84372011697791,23.741036500380986,19.32295036903266,16.990525968252282,10.791515576821245
82,Ilkay Gundogan,Man City,28,25,12.431416627166803,13.923186622426819,0.0,,53.3241383554899,0.0,25.49755983211287,,0.0,4.576782725920416,0.0,8.055052010285177,0.0,0.0,24.238244707040863,0.8924213681743429,40.973017135862904,0.0,6.585668896321069,0.0,23.38986775419702,56.506704766536956,25.314861041481556,17.39177435849758,3.5129311370123686,39.12453833567086,0.0,0.0,3.007813136456211,1.6206707818930037,14.067619217717446,0.0,13.899746818920532,13.899746818920532,13.899746818920532,6.354899094719744,6.354899094719744,2.105305789367599,2.105305789367599,6.145013240541076,5.530953014250064,12.359789203560547,11.017280535179685,12.114892017899862,12.114892017899862,11.973495859092557,21.24254309215299,18.6328504097561,21.531479469505694,21.019356509620913,27.54011289889939,23.64180160653322,14.224017478777062,10.506176161272839,7.877658898505408,9.636773578622922,3.1160171893444435
