,Name,Team,Team games,Played,Threat per fixture,Threat per game,Threat GW29,Threat GW28,Threat GW27,Threat GW26,Threat GW25,Threat GW24*,Threat GW24,Threat GW23,Threat GW22,Threat GW21,Threat GW20,Threat GW19,Threat GW18,Threat GW17,Threat GW16,Threat GW15,Threat GW14,Threat GW13,Threat GW12,Threat GW11,Threat GW10,Threat GW9,Threat GW8,Threat GW7,Threat GW6,Threat GW5,Threat GW4,Threat GW3,Threat GW2,Threat GW1,Threat GW29 6 - average,Threat GW28 6 - average,Threat GW27 6 - average,Threat GW26 6 - average,Threat GW25 6 - average,Threat GW24* 6 - average,Threat GW24 6 - average,Threat GW23 6 - average,Threat GW22 6 - average,Threat GW21 6 - average,Threat GW20 6 - average,Threat GW19 6 - average,Threat GW18 6 - average,Threat GW17 6 - average,Threat GW16 6 - average,Threat GW15 6 - average,Threat GW14 6 - average,Threat GW13 6 - average,Threat GW12 6 - average,Threat GW11 6 - average,Threat GW10 6 - average,Threat GW9 6 - average,Threat GW8 6 - average,Threat GW7 6 - average,Threat GW6 6 - average
77,Gylfi Sigurdsson,Everton,29,26,10.460518819183624,11.66750175985866,0.0,64.11083936691284,3.947703540325165,50.29408931732178,0.0,,,,0.0,0.0,7.400434464216232,4.822273924946785,9.312502294778824,,0.0,0.0,7.823947072029114,24.447861313819885,13.424444198608398,0.0,1.5731435269117355,6.067571043968201,11.607754975557327,13.540425896644592,6.003037095069885,7.257659733295442,11.06935441493988,0.7103537674993277,3.222889080643654,56.71876072883606,19.725438704093296,19.725438704093296,10.273704553643862,10.419466284414133,3.5892017806569734,3.5892017806569734,3.5892017806569734,3.5892017806569734,3.5892017806569734,3.5892017806569734,4.893192959328492,7.734430767595768,9.168125813206037,7.616042097409566,7.616042097409566,7.8782326852281885,8.889494525889555,9.52012917647759,7.702223273615043,6.4653220896919565,7.674932045241197,9.257633859912554,8.364764313834408,6.96728666468213,14.163675803380707
78,Moise Kean,Everton,29,22,10.383220752380018,13.686972809955478,0.0,3.6376480013132095,1.3094761408865452,,42.41023659706116,,44.78967189788818,0.0,,7.811228185892105,77.56993770599365,0.0,0.0,0.0,,28.847414255142212,13.349820673465727,,,,,0.0,0.0,0.0,51.481235027313225,0.0,15.118980407714846,0.0,14.78775292634964,0.0,15.357838772858182,16.659710137173533,28.98175842128694,28.76351239780585,28.76351239780585,21.69513963162899,21.69513963162899,14.230194315314293,19.03809669117133,19.03809669117133,19.961195439100266,7.032872488101323,7.032872488101323,7.032872488101323,15.613078325986862,15.613078325986862,10.805175950129824,11.100035905838013,11.100035905838013,11.100035905838013,11.100035905838013,11.100035905838013,11.100035905838013,13.564661393562952,13.564661393562952
79,Romain Saiss,Wolves,29,25,10.382836254249359,12.044090054929256,0.0,4.504298046231269,5.836191028356553,9.801681339740751,53.65163087844849,,0.0,0.0,0.0,0.0,6.03022538125515,59.97752547264099,38.06208074092865,1.9604235887527464,3.2015763223171234,9.570898115634918,,1.4838442206382751,0.0,0.0,0.0,,0.0,0.0,0.0,1.8931707367300987,105.12870550155641,,,0.0,12.29896688212951,12.29896688212951,11.548250541090965,10.575552036364874,9.946976043283941,11.00129180898269,11.00129180898269,17.3449719324708,17.671709197262924,18.205305250982445,19.800454936921597,19.04272474348545,9.046470498045286,2.702790374557177,2.376053109765053,1.8424570560455322,0.24730737010637918,0.24730737010637918,0.0,0.3155284561216831,17.83697937304775,17.83697937304775,17.83697937304775,,
80,Billy Sharp,Sheffield Utd,28,18,10.22139173001051,15.899942691127459,40.333980321884155,,8.089427649974821,82.96590447425842,4.866195470094682,,0.0,0.0,0.0,0.0,29.40512001514435,,,,,10.231508314609528,,0.0,,33.679410815238946,0.0,0.0,0.0,,,0.0,,0.0,,76.62742137908936,22.70925131936868,15.986921265721321,15.986921265721321,14.638683324058851,5.711885914206506,6.606104721625646,6.606104721625646,6.606104721625646,12.219339857498804,12.219339857498804,12.219339857498804,7.318486521641412,7.318486521641412,7.318486521641412,7.318486521641412,7.318486521641412,5.613235135873158,5.613235135873158,5.613235135873158,5.613235135873158,12.771236896514893,,,,
81,John McGinn,Aston Villa,28,18,10.165302754778947,15.812693174100584,,,,,,,,,,,,,0.0,0.0,0.9212216362357141,0.0,0.0,24.62316453456879,6.132044270634651,0.0,31.146392226219177,60.85887551307678,10.741403698921204,31.017917394638058,66.48887395858765,9.901081025600432,0.0,0.0,11.478468775749207,31.319034099578857,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,4.257397695134084,5.2794050735731926,5.2794050735731926,10.316933505237103,20.460079424083233,22.250313373903435,23.316105517248314,33.37557713190714,35.02575730284055,29.83469193180402,19.69154601295789,19.814390192429226,19.864576309919357
82,Nathan Ake,Bournemouth,29,23,10.100276562674292,12.735131318154542,7.088838517665862,3.786763921380043,,18.790498375892643,58.39566588401794,,7.396448403596878,18.252588808536533,0.0,,,,,,0.0,7.439129799604416,9.751211851835249,57.782870531082146,0.0,0.0,0.0,4.779767617583276,0.0,13.94227147102356,33.866524696350105,8.746214210987091,0.0,23.14335405826569,5.0834812223911285,14.662390947341919,18.951800651848316,17.77032756557067,17.139200245340664,17.139200245340664,15.247305482625961,7.139896477262179,7.139896477262179,15.537633498509726,12.495535363753637,12.495535363753637,12.495535363753637,12.495535363753637,12.495535363753637,12.495535363753637,12.495535363753637,12.495535363753637,12.052308333416777,10.427106358110903,3.120339848101139,8.764760630826157,10.222462999324005,10.222462999324005,13.283060739437742,14.130307609836263,14.25032752255599
83,Leandro Trossard,Brighton,29,23,9.963579925483671,12.562774688653324,0.0,2.4698965251445766,0.0,10.68044900894165,38.755828142166145,,3.406897187232971,7.800592482089996,6.047417223453523,11.788692325353622,4.144894331693648,0.0,0.0,3.891249373555184,2.901255711913109,10.225220769643784,25.624695420265198,0.0,0.0,33.99333655834198,0.0,,,,,,68.92466545104979,3.42816524207592,54.860562086105354,,9.218845143914224,10.518943890929224,11.115197340647383,13.079979394872986,11.990720281998316,5.531415591637294,5.531415591637294,4.963599393765132,4.31204220900933,3.7876819570859275,3.527103364467621,7.107070212562879,7.107070212562879,7.107070212562879,12.124084743360678,11.640542124708494,21.42378290494283,17.72436120857795,26.86778822292884,,,,,,
84,Mark Noble,West Ham,29,26,9.564917312999224,10.668561618345288,0.0,0.0,2.4284208193421364,0.9760925546288491,0.0,1.5023124404251575,76.11688375473021,1.5072913840413094,0.0,80.19068241119385,,0.0,,3.743313997983933,4.116664081811905,0.0,0.0,0.0,0.0,0.0,7.637394964694978,0.0,3.9147332310676575,6.702695786952972,4.734517633914948,7.6947152614593515,0.0,76.11688375473021,,,0.8178043023993572,13.503951594854392,13.755166825527944,13.350430022304254,26.55286166506509,26.55286166506509,26.92636192465822,14.926325312505165,14.675110081831614,14.675110081831614,1.3099963466326396,1.3099963466326396,1.3099963466326396,1.3099963466326396,0.6861106803019842,1.2728991607824962,1.2728991607824962,1.9253546992937725,3.0424706637859344,3.8315569361050925,5.114009479681651,3.8411103188991547,16.52725761135419,,
85,Dominic Solanke,Bournemouth,29,24,9.268623192248674,11.19958635730048,0.0,,0.0,0.0,,,10.632538795471193,0.0,0.0,58.751469850540154,12.07226812839508,,0.0,9.20398235321045,4.447346180677414,0.0,17.627856135368347,,2.750913053750992,,2.697562426328659,33.097752928733826,33.39203000068665,18.400238454341892,0.0,13.15663456916809,2.199849113821984,50.3596305847168,0.0,0.0,1.772089799245199,11.564001441001892,11.564001441001892,13.57604612906774,13.57604612906774,13.57604612906774,13.57604612906774,13.337953388690948,14.079177752137184,14.079177752137184,7.225242132941882,5.671682953834534,5.671682953834534,6.121276691555977,10.10357178747654,14.927685757478079,17.99439216653506,15.056416143973669,15.056416143973669,16.79070306320985,16.79070306320985,16.70775084445874,19.584730453789238,14.01939212034146,10.952685711284479
86,Roberto Pereyra,Watford,29,23,9.22334613599654,11.629436432343462,6.528487801551819,0.0,0.0,0.0,34.767267107963555,,5.7614728808403015,0.0,48.432102799415595,0.0,,0.0,0.0,,7.212071865797043,,,,0.0,8.826232701539992,3.5449456423521037,11.755958944559096,0.9879412129521371,1.7688971012830734,0.0,86.70692443847656,5.467768758535385,,29.33624088764191,16.380725800991062,7.8428712983926125,6.754789998133976,14.82680713136991,14.82680713136991,14.82680713136991,9.032262613375982,9.032262613375982,9.274029110868772,9.274029110868772,2.6730507612228394,3.26387503494819,3.26387503494819,5.223201525708039,5.387858394533396,5.387858394533396,4.480662600447734,4.480662600447734,4.480662600447734,4.480662600447734,4.480662600447734,17.460777889937162,17.781248409301043,20.711295399814844,23.27675949782133,
87,Josip Drmic,Norwich,29,14,9.219054235466595,19.09661234489509,173.2524275779724,10.064183920621874,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,32.849138975143426,2.8085872530937195,0.0,0.0,48.37823510169983,,,0.0,30.55276858309905,1.6773639867703123,0.0,5.474856495857238,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,5.942954371372857,14.005993554989496,14.005993554989496,14.005993554989496,14.005993554989496,,
88,Trent Alexander-Arnold,Liverpool,29,29,9.069642045631491,9.069642045631491,2.683676965534687,3.180992603302002,16.249670088291168,6.2850408256053925,7.389210909605026,0.0,7.502423971891402,0.0,10.651008784770967,6.624730676412582,2.141079306602478,10.301548242568972,,0.0,31.82011246681213,0.0,4.730658605694772,0.0,0.0,19.606290757656094,9.372986853122713,3.129468113183975,0.0,4.348142817616463,4.7113291919231415,76.78544521331787,0.0,17.956572771072388,0.0,17.54923015832901,5.964765232056379,6.767889733115832,6.237724299232165,5.304614081978798,5.36122905711333,4.486540456612905,6.203465163707733,4.953061168392499,10.256413246194521,8.48124511539936,8.165566436946392,7.808719885845979,6.091795178751151,6.091795178751151,9.359510305027166,5.618322702745597,6.139900721609592,5.351457620660464,6.0761480902632075,6.861369622250398,16.391228698194027,14.829064222673574,17.300248332321644,17.300248332321644,19.500429555773735
89,Felipe Anderson Pereira Gomes,West Ham,29,22,9.031982096875536,11.905794582245024,0.0,0.0,3.857600316405296,,,,,,35.838770866394036,37.37668991088867,0.0,0.0,,,3.344891592860222,0.0,0.0,0.0,0.0,2.295086719095707,65.34293293952942,0.0,11.65713295340538,45.98181843757629,8.770202100276947,3.8863617926836014,14.265772700309752,29.31022047996521,,0.0,12.845510182281336,12.845510182281336,13.402992114424706,12.760058728357157,12.760058728357157,12.760058728357157,12.760058728357157,12.760058728357157,12.760058728357157,6.786930250624816,0.5574819321433703,0.5574819321433703,0.9399963853259882,0.9399963853259882,0.9399963853259882,11.273003276437521,11.273003276437521,13.215858768671751,20.879495174934465,22.341195524980623,22.606408037245274,14.09354799737533,18.978584744036198,17.035729251801964,
90,Andre Gray,Watford,29,20,8.929440302067789,12.947688437998295,0.0,,,,,,0.0,,10.974941402673721,,,0.0,,0.0,36.704421043396,0.0,6.908656656742097,0.0,62.739163637161255,9.114336967468262,0.0,,61.329811811447144,7.377012073993683,4.462791979312897,6.4785100519657135,10.447587072849274,32.405924797058105,0.0,10.010611265897749,7.946560407678287,7.946560407678287,7.946560407678287,7.946560407678287,7.946560407678287,7.946560407678287,7.946560407678287,9.09800318380197,9.09800318380197,7.26884628335635,7.26884628335635,7.26884628335635,17.725373556216557,17.725373556216557,19.24442971746127,13.127026210228601,23.34866151213646,23.42672074834506,24.170519411563873,14.793743814031282,15.015952164928118,20.41693963110447,20.41693963110447,10.195304329196611,10.63423752784729
91,Pierre-Emile Højbjerg,Southampton,29,28,8.775748000961952,9.08916757242488,0.0,9.275075048208237,16.16770774126053,28.434619307518005,12.953871488571167,,2.7514418587088585,0.0,0.9883432649075984,0.0,3.881368041038513,0.0,58.609312772750854,16.228710114955902,1.2041740119457245,2.7527859434485435,2.791561186313629,6.352250277996062,,0.0,0.0,4.7250762581825265,1.5129338949918747,14.059959352016447,60.73770523071289,0.0,3.714852780103684,0.0,7.354943454265594,0.0,11.597119240711132,11.597119240711132,10.215997276827693,7.521379319950938,3.4291707755376897,1.2701921941091616,1.2701921941091616,10.579837346449494,13.284622365608811,13.320594156781832,13.779391814023256,13.597757338235775,14.656465717901787,4.888246922443311,2.1834619032839933,2.77027894432346,2.563636936247349,4.441703297197819,13.50594578931729,13.50594578931729,13.50594578931729,14.12508791933457,13.337575209637484,14.311243469516436,11.967916910847029
92,Dwight Gayle,Newcastle,29,12,8.707058738017905,21.042058616876602,129.6375036239624,33.212694525718696,0.0,,,,,,0.0,,0.0,33.233505487442024,0.0,56.42099976539612,,,0.0,0.0,,,0.0,0.0,,,,,,,,,32.68061727285385,11.07436666886012,14.942417542139689,14.942417542139689,14.942417542139689,14.942417542139689,14.942417542139689,14.942417542139689,14.942417542139689,14.942417542139689,14.942417542139689,14.942417542139689,9.403499960899353,,,,,,,,,,,,
93,Matej Vydra,Burnley,29,10,8.462904573514544,24.542423263192177,56.40286803245544,0.0,157.13871717453003,22.699172794818878,,,,,0.0,,,,,,0.0,,,,,0.0,9.183474630117416,0.0,,,,0.0,,,,,39.37345966696739,29.97298166155815,31.50356076657772,5.313774570822716,1.5305791050195694,1.5305791050195694,1.5305791050195694,1.5305791050195694,1.5305791050195694,,,,,,,,,,,,,,,,
94,Moussa Sissoko,Spurs,29,20,8.435575561276798,12.231584563851357,,,,,,,,,,0.0,,39.77394700050354,0.0,0.0,76.91186666488646,0.0,72.62941598892213,0.0,0.0,0.0,0.0,1.823236048221588,0.0,0.0,0.0,0.0,15.369653701782227,0.0,0.0,38.12357187271118,19.447635610898335,19.447635610898335,19.447635610898335,19.447635610898335,19.447635610898335,19.447635610898335,19.447635610898335,19.447635610898335,19.447635610898335,19.447635610898335,31.55253827571869,31.55253827571869,24.923547108968098,24.923547108968098,24.923547108968098,12.104902664820356,12.408775339523954,0.30387267470359797,0.30387267470359797,0.30387267470359797,0.30387267470359797,2.8654816250006356,2.5616089502970376,2.5616089502970376,8.915537595748901
95,Aaron Mooy,Brighton,29,22,8.382120073355477,11.049158278514039,0.0,10.321343690156935,0.0,40.39120078086853,43.6827689409256,,16.16450548171997,28.43201160430908,,0.0,35.797318816185005,6.744806468486786,8.014626801013948,2.7467092499136925,6.0184646397829065,24.160270392894745,2.8486687690019608,0.0,,,,0.0,2.3127583786845207,0.0,15.446028113365172,0.0,,,0.0,,18.426636482278507,23.165305082996685,21.445081134637196,27.411300937334698,21.80356855193774,15.858878195285797,15.858878195285797,13.622578823318085,9.886987662563723,9.886987662563723,13.913699394712845,8.422257720182339,7.298123308767875,5.962352175265551,5.890027030060689,4.886949590096871,3.4345758768419423,2.959797748674949,2.959797748674949,2.959797748674949,2.959797748674949,2.959797748674949,,,
96,Glenn Murray,Brighton,29,19,8.307765254044327,12.68027328248871,,2.3234557360410686,11.302662640810013,7.203523814678192,41.66336357593536,,,0.0,54.59227561950684,,13.587164878845215,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,1.1688685975968838,,60.69883108139038,0.0,2.1529123187065125,46.232134103775024,0.0,19.514213564495247,19.514213564495247,21.39149842162927,19.507721314827602,18.307134012381237,11.363240083058676,11.363240083058676,11.363240083058676,11.363240083058676,2.2645274798075357,2.2645274798075357,0.0,0.0,0.19481143293281397,0.19481143293281397,10.31128327983121,10.31128327983121,10.31128327983121,10.31128327983121,10.67010199961563,10.67010199961563,18.375457683578134,18.375457683578134,18.375457683578134,
97,Harry Maguire,Man Utd,29,29,8.249083716936152,8.249083716936152,4.83582429587841,0.0,5.482024326920509,2.38494835793972,37.46136128902435,,0.0,0.0,0.0,26.133373379707336,0.0,6.525711715221405,3.7655461579561234,13.332180678844454,0.0,0.0,0.0,5.27740903198719,4.926301911473273,1.4859423041343691,14.90338295698166,0.0,59.81404781341553,3.3322632312774663,45.41081786155701,3.008095920085907,0.0,1.1441965587437153,0.0,0.0,8.360693044960499,7.5547223289807635,7.5547223289807635,10.996613837778568,10.599122444788614,5.44318084915479,5.44318084915479,6.070771875480811,8.292801988621553,8.292801988621553,3.93723975867033,3.93723975867033,3.7291893114646277,3.922648603717486,1.9482755412658055,4.432172700762749,4.432172700762749,14.401180669665337,14.076989702880383,20.824409027894337,21.078101297219593,18.594204137722652,18.78490356417994,8.815895595277349,8.260518390064439
98,Robert Snodgrass,West Ham,29,24,8.229336383399264,9.943781463274112,0.0,0.0,0.0,0.0,14.047300815582275,7.500775903463364,7.8717269003391275,10.917168110609056,0.0,0.0,1.480236742645502,50.38233995437622,,0.0,7.425132393836975,27.01079547405243,0.0,1.8898824229836464,0.0,12.127020210027695,71.04344964027405,,,,0.0,,12.518875300884249,,14.43605124950409,0.0,3.59134611984094,4.903300603230794,6.722828621665637,6.722828621665637,6.722828621665637,4.628317942842841,11.77524528466165,10.463290801271796,9.881284848476449,14.383084094151855,14.383084094151855,14.451358374208212,6.054301715145509,6.054301715145509,8.075471750150124,18.678524624556303,14.176725378880898,16.26320459569494,18.354232733448345,18.354232733448345,,,,,
99,Pedro Rodriguez Ledesma,Chelsea,29,9,8.152374740818452,26.268763053748344,60.48320531845093,14.239467680454256,,16.445305943489075,4.6942826360464105,,,,,,,0.0,,,,,17.702911794185642,,,,,,,79.0974974632263,,,,,9.466008096933363,34.290188550949104,18.927528895437717,22.029910919566948,21.234334322313465,21.234334322313465,24.208481423556805,,,,,,,,,,,,,,,,,,,,
100,Ross Barkley,Chelsea,29,13,8.100765622381505,18.07093869608182,13.007554411888124,9.587515145540236,44.06055510044098,,0.0,,47.87934720516205,0.0,3.4539390355348587,,,,,,,,,,,,,0.0,,62.72327303886414,,0.0,20.39627730846405,25.20430684089661,,8.609434962272644,19.089161977171898,17.496892747779686,15.898973556856314,19.009426546593506,19.009426546593506,19.009426546593506,19.009426546593506,14.42891489714384,18.629632703959942,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,19.488882025082905,,,
101,Dan Gosling,Bournemouth,29,16,8.04563354829262,14.582710806280375,0.0,0.0,12.54042536020279,0.0,50.55474042892456,,0.0,28.720560669898987,0.0,0.0,0.0,62.66107559204102,0.0,66.10867977142334,0.0,,12.7378910779953,0.0,,,,,,,,,,,,,10.515860964854559,15.302621076504389,15.302621076504389,13.212550183137258,13.212550183137258,15.230272710323334,15.230272710323334,15.230272710323334,21.461625893910725,21.461625893910725,23.584607740243275,23.584607740243275,,,,,,,,,,,,,
102,Gabriel Teodoro Martinelli Silva,Arsenal,28,14,8.008869484599147,16.017738969198295,,,,,10.886210203170776,,53.27300429344177,89.41770792007445,0.0,,,,8.029400557279589,9.236417710781096,42.13061630725861,3.2505434006452565,0.0,0.0,,0.0,,0.0,8.024445176124573,,,,,,,0.0,28.473790114124615,28.473790114124615,28.473790114124615,28.473790114124615,28.473790114124615,33.68119113147259,33.68119113147259,25.3441143160065,10.441162995994093,10.441162995994093,10.441162995994093,10.441162995994093,10.441162995994093,9.102929569780828,7.563526617983978,1.8791647627949715,1.3374075293540955,,,,,,,,
103,Alex Iwobi,Everton,29,18,7.996985200664093,12.884031712181038,,,13.793976604938507,,0.0,,,,,,,,0.0,5.768487975001335,0.0,6.408388167619705,0.0,4.456990957260132,11.829856038093569,0.0,7.1892403066158295,43.01472008228302,52.78291702270508,0.0,0.0,28.165355324745175,43.82860958576202,14.674028754234314,,,4.328475457926591,4.328475457926591,4.328475457926591,2.0294793571035066,2.0294793571035066,2.7723111833135285,2.7723111833135285,2.7723111833135285,2.7723111833135285,2.7723111833135285,2.7723111833135285,2.7723111833135285,2.7723111833135285,4.7439538563291235,3.782539193828901,4.980745911598206,11.081801230708757,19.87895406782627,19.13612224161625,17.164479568600655,21.858705456058185,27.96526700258255,23.241818447907765,,
104,Patrick Cutrone,Wolves,29,12,7.89243807566577,19.073392016192276,,,,,,,,,,,,,0.0,,2.9839396476745605,12.901191413402556,,,0.0,,,6.90135583281517,35.59041619300842,0.0,0.0,128.48185300827026,42.02194809913635,,0.0,0.0,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.729483847816786,9.232160573204359,28.495604172348976,28.495604172348976,28.495604172348976,35.499262188871704,35.499262188871704,35.499262188871704,34.34903621673584,28.417300184567768,
105,Andreas Pereira,Man Utd,29,23,7.881351335552232,9.93735603178325,,,,0.0,9.707897156476974,,22.49840646982193,80.47679662704469,3.0205735936760902,9.370011091232302,0.0,12.730556726455688,,,5.491247773170471,0.0,2.5441419333219533,0.0,13.56654167175293,8.490391075611116,3.6008067429065704,5.9700168669223785,8.494892716407776,19.30649429559708,4.1443970054388055,9.22282263636589,9.923194348812103,,0.0,0.0,20.84561415637533,20.84561415637533,20.84561415637533,20.84561415637533,20.84561415637533,21.349390751371782,21.349390751371782,18.514864301929872,5.102064864089091,5.022659587363402,3.4609910721580186,5.722081350783507,5.015387075642745,5.015387075642745,5.015387075642745,4.7003135705987615,5.695316381752491,6.687108178933461,9.90485722819964,8.334499783813953,8.456571710606417,9.510302978257338,8.515300167103609,7.099484714368979,
106,Moussa Djenepo,Southampton,29,18,7.725126582101502,12.44603727116353,0.0,,47.036832571029656,0.0,3.3084243535995483,,,1.569822058081627,0.0,13.554948568344116,6.319887936115265,,,1.891117170453072,16.060246527194973,2.7053602039813995,0.0,80.46774864196776,1.1377655901014805,0.0,,,,,,38.0494773387909,,11.927039921283722,0.0,,8.65251316378514,10.911671258509159,10.911671258509159,4.125513819356759,4.440700014432271,6.566003710031509,6.566003710031509,6.566003710031509,6.755260067681472,6.755260067681472,17.907393413285412,17.043706355616447,17.043706355616447,17.043706355616447,16.728520160540935,20.39339196247359,21.93033858202398,21.93033858202398,,,,,,,
107,Cesar Azpilicueta,Chelsea,29,27,7.656930149372282,8.224110160436895,2.231924422085285,17.145565152168277,0.0,18.622490763664246,0.0,,45.46564519405365,6.342043727636338,0.0,79.5565962791443,8.529840409755707,8.752863854169847,0.0,4.690750315785408,16.332964599132538,6.515117734670639,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.865171879529952,0.0,0.0,13.910937588661909,14.595957472920418,11.738363280892372,24.997795994083088,23.315687601764996,24.774498244126637,24.774498244126637,17.196890711784366,16.921675143142544,19.643835909664634,7.4702561522523565,6.048616083959739,4.589805441598098,4.589805441598098,3.8080137223005295,1.0858529557784398,0.0,0.0,0.0,0.0,0.0,0.0,1.3108619799216588,1.3108619799216588,1.3108619799216588
108,Olivier Giroud,Chelsea,29,9,7.65270568944257,24.65871833264828,61.158198118209846,72.01003432273866,26.09283030033112,0.0,,,,,,,,,,,,,58.83319973945618,,,,0.0,,,,,,,0.0,3.8342025130987167,0.0,36.3490437467893,26.156010727087658,14.793372092147669,10.444567042092482,,,,,,,,,,,,,,,,,,,,,
109,Douglas Luiz Soares de Paulo,Aston Villa,28,26,7.630358769425324,8.217309443996502,0.0,,0.0,44.30277347564697,0.0,,46.66217565536499,5.441763252019882,0.0,40.987026691436775,1.9174233078956604,4.782933369278909,7.6015785336494455,0.0,6.293255090713501,11.949695646762848,0.0,18.465974926948547,3.8103029131889343,0.0,3.1533174216747284,3.51627841591835,4.2284686118364325,,,0.0,6.466536223888397,0.0,4.0705420076847085,0.0,16.067785397171974,16.067785397171974,16.067785397171974,22.898956512411434,15.834731484452883,16.631887045999367,16.631887045999367,10.121787525713446,9.21482698371013,10.263702832162382,5.42414765805006,5.104577106734117,7.38508403301239,6.753204762935638,6.753204762935638,6.229881818095843,4.82431227962176,5.529057048261166,2.4513945604364076,2.8941001122196517,2.8941001122196517,3.046970876554648,2.46092447390159,,
110,Sam Byram,Norwich,29,17,7.559622759962904,12.89582706111319,,,,0.0,68.12039017677307,,0.0,0.0,0.0,0.0,,75.69902539253233,0.0,0.0,0.0,18.26954185962677,0.0,53.13087105751038,,,0.0,,,,0.0,4.009231552481651,,,0.0,,11.353398362795511,11.353398362795511,11.353398362795511,11.353398362795511,23.969902594884235,12.616504232088722,12.616504232088722,12.616504232088722,12.616504232088722,15.66142787535985,15.66142787535985,15.66142787535985,11.900068819522858,11.900068819522858,11.900068819522858,12.5682740782698,9.523350434998672,,,,,,,,
111,James Milner,Liverpool,29,18,7.464598299100481,12.026297259661886,6.355810910463332,,,0.0,,,,,,0.0,0.0,76.11688375473021,,1.8130097538232803,3.737753629684448,1.7199102789163592,,0.0,0.0,,0.0,,114.76867198944092,0.0,0.0,0.0,,0.0,11.961310356855392,0.0,14.04761740316947,13.611274523039656,13.611274523039656,13.611274523039656,13.897926236192383,13.897926236192383,13.897926236192383,13.897926236192383,13.897926236192383,13.897926236192383,13.897926236192383,13.897926236192383,1.2117789437373478,1.2117789437373478,20.037722649673622,19.41476371139288,19.128111998240154,19.128111998240154,19.128111998240154,19.128111998240154,19.128111998240154,21.121663724382717,21.121663724382717,1.9935517261425655,
112,Youri Tielemans,Leicester,29,28,7.441085031063392,7.706838067887085,2.136494405567646,3.8595724850893016,1.8327198922634125,4.05324213206768,9.82707813382149,,5.997804179787637,0.0,0.0,3.2844211906194687,,4.115528240799904,0.0,4.116363823413849,14.199046790599825,0.0,6.235222890973091,0.0,8.630064874887465,4.762284085154533,13.789977133274078,14.037628471851347,0.0,17.621937394142147,5.345996841788292,2.3018889129161835,69.17962431907654,2.2224459797143936,11.623606085777284,6.618517637252808,4.617818538099527,4.261736137171586,3.61847405632337,3.860424272716046,3.8708052908380832,2.232958935201168,2.232958935201168,1.9193855424722035,4.285893340905507,4.285893340905507,4.777693624297778,4.777693624297778,4.091772250831127,5.530116396645705,5.637769773602486,5.569591497381528,7.909196242690086,6.8699924275279045,9.806981993218264,9.259637321035067,8.849571458995342,18.081179323295753,16.111982241272926,18.049249922235806,16.215346629420917
113,Luka Milivojevic,Crystal Palace,29,23,7.397157965420648,9.326851347704295,0.0,,,1.350971031934023,2.3354906588792796,,,,,2.1672001108527184,1.5172028914093971,8.734368532896044,7.921677082777022,0.0,0.0,4.597313329577447,4.7296058386564255,5.689849704504013,0.0,1.8665237352252009,76.11688375473021,4.432959109544754,,76.11688375473021,6.56713992357254,0.0,6.8036533892154685,0.0,3.5698581486940384,0.0,2.68420553766191,4.00448505145808,4.00448505145808,4.00448505145808,3.77932321280241,3.3900747696558633,3.3900747696558633,3.3900747696558633,3.3900747696558633,3.3900747696558633,3.795093639443318,4.330494130651156,3.8230743259191513,2.5027948121229806,2.813882101327181,15.500029393782215,15.472637023776768,27.370516676455733,27.516731712967154,27.516731712967154,28.339586655298863,15.653439362843828,15.509589202702044,15.509589202702044,2.823441910247008
114,Adama Traore,Wolves,29,28,7.381675668574613,7.645306942452278,0.0,6.137322261929513,5.126949027180672,4.867246001958846,12.778735160827635,,8.06516781449318,2.3257559165358543,0.0,0.0,3.427409753203392,21.46273851394653,16.192905604839325,13.939251005649568,16.413839161396027,0.0,0.0,0.0,6.145977228879929,0.0,10.275240242481233,3.4858025610446934,67.53550767898561,0.0,8.407633751630781,0.0,0.0,3.5776309669017787,3.903481736779213,,6.162570044398308,6.550196030487617,5.527308986832698,4.672817482302586,4.432844774176677,5.88017866636316,5.88017866636316,7.234801631420851,9.170384146273136,11.906024006505808,11.906024006505808,11.334789047638575,7.75766596198082,6.08317789932092,3.759969398379326,2.7368695785601935,3.317836672067642,14.573754618565244,14.573754618565244,14.950697372357054,14.950697372357054,13.238157331943514,13.253462066253029,2.648124409218629,
