,Name,Team,Team games,Played,Creativity per fixture,Creativity per game,Creativity GW29,Creativity GW28,Creativity GW27,Creativity GW26,Creativity GW25,Creativity GW24*,Creativity GW24,Creativity GW23,Creativity GW22,Creativity GW21,Creativity GW20,Creativity GW19,Creativity GW18,Creativity GW17,Creativity GW16,Creativity GW15,Creativity GW14,Creativity GW13,Creativity GW12,Creativity GW11,Creativity GW10,Creativity GW9,Creativity GW8,Creativity GW7,Creativity GW6,Creativity GW5,Creativity GW4,Creativity GW3,Creativity GW2,Creativity GW1,Creativity GW29 6 - average,Creativity GW28 6 - average,Creativity GW27 6 - average,Creativity GW26 6 - average,Creativity GW25 6 - average,Creativity GW24* 6 - average,Creativity GW24 6 - average,Creativity GW23 6 - average,Creativity GW22 6 - average,Creativity GW21 6 - average,Creativity GW20 6 - average,Creativity GW19 6 - average,Creativity GW18 6 - average,Creativity GW17 6 - average,Creativity GW16 6 - average,Creativity GW15 6 - average,Creativity GW14 6 - average,Creativity GW13 6 - average,Creativity GW12 6 - average,Creativity GW11 6 - average,Creativity GW10 6 - average,Creativity GW9 6 - average,Creativity GW8 6 - average,Creativity GW7 6 - average,Creativity GW6 6 - average
70,Jonjo Shelvey,Newcastle,29,17,9.693679284175921,16.53627642594716,32.428091764450066,13.2169708609581,,,,,,13.313242793083193,,72.77146577835083,6.680094450712204,,1.2732243165373802,,13.343110680580141,8.557465672492981,1.9473917782306671,28.53844165802002,35.494253039360046,0.0,0.0,,,,38.74175250530243,0.0,,,14.811193943023682,0.0,23.280514994015295,20.099684813370306,19.323100615292788,19.323100615292788,19.323100615292788,19.323100615292788,19.323100615292788,19.323100615292788,17.428792112817366,17.428792112817366,10.056621426095566,14.858981190870205,14.858981190870205,14.646777138113976,14.646777138113976,12.422925358017286,17.453639830152195,17.129074533780415,14.841199914614359,8.925491074721018,,,,,
71,Aaron Mooy,Brighton,29,22,9.644966617483517,12.713819632137364,2.3488290607929234,33.233851194381714,11.787085235118866,2.250157855451107,0.0,,79.77467179298402,0.0,,7.165055721998215,21.75547480583191,2.829033508896828,12.300843000411987,3.891249373555184,0.0,32.623440027236946,4.177398979663849,60.02194285392761,,,,0.0,2.4356665089726452,0.0,3.109331987798214,0.0,,,0.0,,21.56576585645477,21.17429434632262,16.829495100925367,18.490893362710874,18.587372638285164,20.637513138353828,20.637513138353828,7.99027606844902,7.99027606844902,7.99027606844902,12.233340119322142,9.303660814960798,18.835812372465927,16.785671872397263,16.543074728300173,16.543074728300173,11.624056721727053,10.927823558449745,0.9241664161284765,0.9241664161284765,0.9241664161284765,0.9241664161284765,,,
72,Troy Deeney,Watford,29,18,9.616493928278315,15.493240217781729,4.489975422620773,28.90778481960297,3.7670940160751343,0.0,34.767267107963555,,4.137721285223962,39.40532803535461,27.72141695022583,46.195679903030396,46.65683805942536,0.0,0.0,27.58903205394745,3.58036607503891,0.0,,0.0,,,,,,,,,,,2.243722788989544,9.416097402572634,12.678307108581066,18.497532544036705,18.299804565807182,25.371235546966393,33.14737522353729,27.352830705543358,27.352830705543358,26.663210491339367,24.693827827771504,20.670319348573685,12.971039364735285,5.194899688164393,5.568853486329317,7.138203053424756,,,,,,,,,,,
73,Ismaila Sarr,Watford,29,19,9.61261958461897,14.671893050207904,1.3467739336192608,33.42951834201813,0.0,,,,,60.88612079620361,48.07395935058594,29.16163802146912,5.551290139555931,0.0,0.0,4.77481409907341,38.22267949581146,5.517350509762764,0.0,0.0,,,,,0.0,1.8919365480542183,0.0,49.909886717796326,,0.0,,,28.816335073982675,29.517087774972122,23.945501384635765,23.945501384635765,23.945501384635765,23.945501384635765,23.945501384635765,23.945501384635765,14.593616935114065,12.95173695931832,9.011022374033928,8.085807350774607,8.085807350774607,8.085807350774607,7.605327758938074,1.2348811763028305,8.63363721097509,8.63363721097509,,,,,,,
74,Joshua King,Bournemouth,29,19,9.518349902897045,14.52800774652707,,5.1167313009500495,83.2866072654724,0.0,,,,,,,11.463005095720293,0.0,0.0,6.344583630561829,,,,,5.789313092827798,7.646617293357849,33.513450622558594,6.057972460985184,1.6168419271707537,34.65567529201508,0.0,65.7582461833954,3.3732809126377106,8.005651831626892,0.0,3.404170274734497,16.644390610357124,16.644390610357124,16.84903266529242,3.9328169698516526,5.207253185411294,5.207253185411294,5.207253185411294,5.207253185411294,5.207253185411294,5.207253185411294,5.207253185411294,8.882327439884344,9.891989516715208,10.161463171243668,14.879978448152542,14.879978448152542,14.879978448152542,14.879978448152542,14.879978448152542,13.915092932681242,23.600364414354164,18.577002796034023,18.901616024474308,18.63214236994585,13.423558200399084
75,Bukayo Saka,Arsenal,28,18,9.374186503035682,14.582067893611061,43.24012994766235,,64.03063535690308,48.797017335891724,0.0,,0.0,0.0,,0.0,8.321822434663773,0.0,0.0,0.0,,,0.0,,,0.0,0.0,6.813902407884598,8.904637396335602,47.231483459472656,35.1375937461853,,,,,,26.01129710674286,18.804608782132465,18.804608782132465,9.519806628425917,1.3869704057772954,1.3869704057772954,1.3869704057772954,1.3869704057772954,1.3869704057772954,1.3869704057772954,1.3869704057772954,0.0,1.1356504013140996,2.6197566340367,10.491670543948809,10.491670543948809,10.491670543948809,16.347936168313026,16.347936168313026,16.347936168313026,,,,,
76,Sofiane Boufal,Southampton,29,19,9.043009900327387,13.802488795236536,0.0,17.62782782316208,,7.394867390394211,0.0,,,0.0,,,0.0,0.0,,,4.934515804052354,,12.666814029216766,43.30214262008667,0.0,,,0.0,0.0,14.55288827419281,1.8102727830410004,38.0494773387909,45.487233996391296,70.7040309906006,,5.717216059565544,4.170449202259381,4.170449202259381,2.054897199074427,2.054897199074427,2.9335549722115197,10.150578742225965,10.150578742225965,10.150578742225965,10.150578742225965,10.150578742225965,10.150578742225965,10.150578742225965,10.150578742225965,10.150578742225965,10.150578742225965,11.753640820582708,11.753640820582708,9.944217279553413,9.068773066004118,16.649978732069332,16.649978732069332,16.649978732069332,28.43398389716943,29.386853240430355,
77,James McArthur,Crystal Palace,29,28,8.943737696470885,9.263156899916273,8.95777940750122,29.38356697559357,4.952432960271834,6.348851323127747,40.549173951148994,,0.0,8.175188302993773,0.0,0.0,0.0,0.0,1.7015960067510605,0.0,0.0,26.75626277923584,0.0,10.100583732128145,0.0,0.0,59.16034579277039,14.458271861076355,0.0,15.284392237663267,12.914298474788664,,12.481245398521425,0.0,0.0,8.144403994083406,15.031967436273893,14.901535585522652,10.004274422923725,9.178868929545086,8.120727042357128,1.3625313838322954,1.3625313838322954,1.6461307182908056,0.2835993344585101,0.2835993344585101,4.74297646433115,4.74297646433115,6.426407086352508,6.142807751893997,6.142807751893997,16.002865384022396,13.953200230995817,13.953200230995817,14.817168315251669,16.969551394383114,19.04975896080335,9.189701328674952,6.779989351828893,8.13739001750946,
78,Callum Hudson-Odoi,Chelsea,29,17,8.830176319541602,15.063241956865086,,,,,0.0,,50.702470541000366,48.83395433425903,22.294728457927704,0.0,0.0,18.79796832799911,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0164452493190765,83.55477452278137,18.81468147039413,11.060090363025664,,,,,,,20.30519222219785,20.30519222219785,20.30519222219785,20.30519222219785,20.30519222219785,23.438186943531036,23.438186943531036,14.987775186697641,6.8487827976544695,3.1329947213331852,3.1329947213331852,3.1329947213331852,0.0,0.0,0.33607420821984607,14.26186996201674,17.39765020708243,19.24099860092004,19.24099860092004,,,,,,
79,Anthony Martial,Man Utd,29,23,8.79397083330771,11.088050181127112,0.0,0.0,11.746539175510405,0.0,2.6005772873759265,,13.484124839305878,0.0,0.0,7.751058787107468,0.0,5.016719922423364,92.53621697425842,1.8974576145410535,7.319473475217818,,0.0,0.0,86.78574562072754,0.0,12.376845628023148,0.0,,,,,,7.949163764715196,0.0,5.561231076717377,4.638540217032035,4.638540217032035,4.638540217032035,3.9726268189648786,3.9726268189648786,4.375317258139451,4.375317258139451,17.55066594729821,17.86690888305505,19.086821128924687,17.79497799774011,17.79497799774011,31.423148947457474,16.000446118414402,17.747010787328083,16.527098541458447,16.527098541458447,17.85195916891098,17.85195916891098,4.3145400782426195,,,,,
80,Theo Walcott,Everton,29,21,8.719764444334755,12.041579470747994,0.0,0.0,,35.320422053337104,0.0,,77.08310484886171,54.342108964920044,1.7438648268580437,0.0,0.0,0.0,,,12.660884857177734,,,0.0,26.25143826007843,2.545409090816974,0.0,42.925935983657844,,0.0,0.0,0.0,,0.0,0.0,,27.790939311186477,28.081583448996152,28.081583448996152,28.081583448996152,22.19484644010663,22.19484644010663,22.19484644010663,11.45780977482597,2.400791614005963,6.485387186209361,6.909622034678857,6.909622034678857,14.06394469862183,14.06394469862183,14.06394469862183,11.95379722242554,11.95379722242554,11.95379722242554,11.95379722242554,7.57855751241247,7.154322663942974,7.154322663942974,,,
81,Felipe Anderson Pereira Gomes,West Ham,29,22,8.712445572018623,11.48458734493364,0.0,0.0,0.0,,,,,,8.720740675926207,0.0,20.875696837902073,0.0,,,9.754476696252825,13.467547297477722,0.0,0.0,0.0,22.628231346607212,0.0,0.0,8.195558935403824,6.760738790035247,13.231095671653748,5.84644116461277,28.5891056060791,114.59128856658936,,0.0,4.932739585638046,4.932739585638046,6.558485701680183,8.80307691792647,8.80307691792647,8.80307691792647,8.80307691792647,8.80307691792647,8.80307691792647,7.349620138605437,7.349620138605437,3.870337332288424,7.6417092233896255,7.6417092233896255,7.6417092233896255,6.015963107347488,3.771371891101202,5.137298380335173,6.26408817867438,8.46927079061667,5.672305760284265,10.437156694630781,29.53570478906234,28.16977829982837,
82,Anwar El Ghazi,Aston Villa,28,25,8.668283659166523,9.708477698266506,0.0,,0.0,8.118776977062224,14.110401272773744,,10.580574721097944,0.0,0.0,,0.0,0.0,12.085689604282381,9.539395570755003,4.590035229921341,,1.950095407664776,21.65635973215103,14.82045203447342,7.146265357732773,0.0,0.0,88.9194130897522,0.0,39.38384056091309,9.810642898082731,,0.0,0.0,0.0,5.468292161822319,5.468292161822319,5.468292161822319,5.468292161822319,4.115162665645282,3.777710720896721,3.777710720896721,3.604180862506231,4.369186734159787,4.69420263543725,4.69420263543725,8.30359592412909,10.773671263207993,9.950433888783058,8.360534626990557,7.595528755337,7.595528755337,22.090415035684902,18.481021746993065,22.57491983473301,23.018982758124668,23.018982758124668,23.018982758124668,8.199080576499304,
83,Isaac Hayden,Newcastle,29,24,8.524513777730794,10.300454148091376,1.3122962787747383,14.62503969669342,,0.0,0.0,,4.3980758637189865,0.0,0.0,0.0,9.28635224699974,,0.0,31.13996684551239,0.0,0.0,0.0,0.0,10.282169282436369,51.09949111938477,,,,0.0,36.784753203392036,0.0,42.45673418045044,0.0,31.456682085990906,14.369338750839233,3.389235306531191,3.1705192600687346,0.7330126439531645,0.7330126439531645,2.280738018453121,2.280738018453121,2.280738018453121,6.737719848752022,6.737719848752022,6.737719848752022,6.737719848752022,5.189994474252065,5.189994474252065,6.903689354658127,10.230276733636858,10.230276733636858,16.361068934202198,16.361068934202198,23.4371912976106,21.72349641720454,18.449694911638897,18.449694911638897,18.449694911638897,18.449694911638897,20.844584703445435
84,Ross Barkley,Chelsea,29,13,8.44072619260385,18.82931227580859,58.71676206588745,0.0,6.814827769994737,,0.0,,0.0,0.0,11.522946506738664,,,,,,,,,,,,,0.0,,35.786747932434075,,97.661030292511,0.0,31.83135688304901,,2.4473881348967548,10.921931639313698,3.0562957127889003,3.0562957127889003,7.884949073195457,7.884949073195457,24.16178745528062,24.16178745528062,24.16178745528062,29.467013602455456,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,27.954420540481806,,,
85,Pedro Lomba Neto,Wolves,29,21,8.436011667523918,11.64973039800922,,15.558159351348875,0.0,9.765513986349106,11.271605640649796,,0.0,55.50569891929626,0.0,1.237680483609438,3.47726047039032,0.0,44.5408970117569,,0.0,12.901191413402556,,,0.0,0.0,0.0,,,90.38633108139038,0.0,,0.0,0.0,0.0,,15.350162982940674,15.350162982940674,12.757136424382528,12.963416504984101,11.915374252324304,10.036773312216003,10.036773312216003,17.46025614750882,8.20930632762611,10.359504896526536,10.153224815924963,9.573681404193243,9.573681404193243,17.21458708246549,17.21458708246549,17.21458708246549,15.064388513565063,15.064388513565063,15.064388513565063,15.064388513565063,15.064388513565063,,,,
86,Djibril Sidibe,Everton,29,21,8.428192357050962,11.638932302594185,1.6078973188996315,0.0,0.0,19.51565146446228,1.2364616617560389,,4.683829843997955,0.0,0.0,7.811228185892105,8.086955547332764,11.899466812610624,0.0,,77.70808935165404,0.0,36.44919395446777,0.0,34.02583599090576,0.0,1.5731435269117355,39.81982469558716,0.0,,,,,,,,4.507306714852651,4.239323828369379,4.239323828369379,5.54119519268473,3.6364125398298106,5.413580064972241,5.413580064972241,4.632941757639249,17.58428998291492,17.58428998291492,22.357284277677536,21.009458353122074,24.697186549504597,24.697186549504597,24.697186549504597,12.008028912047545,18.644666361312073,12.56980070223411,,,,,,,
87,Shane Long,Southampton,29,19,8.314742507605716,12.690922774766621,0.0,0.0,25.104370713233948,2.59997621178627,15.249288082122805,,14.44953978061676,0.0,6.002311781048776,0.0,,,12.297897040843965,1.891117170453072,68.57782006263733,79.99967932701111,0.0,14.955532550811768,,,,,0.0,0.0,,0.0,0.0,,,,9.567195797959963,9.567195797959963,10.567581094801426,6.383519309262435,7.999839447438717,5.773477628827095,5.773477628827095,14.794857675830523,28.128137563665707,27.127752266824245,29.620341025292873,29.620341025292873,29.620341025292873,27.570691518485546,27.255505323410034,15.825868646303812,2.492588758468628,,,,,,,,
88,Kelechi Iheanacho,Leicester,29,12,8.297759795497203,20.05291950578491,0.0,9.345902502536774,0.0,,0.0,,9.440939128398897,36.353754997253425,0.0,3.2844211906194687,9.574085474014284,,,0.0,120.21552324295044,,52.42040753364563,,,,,,,,,,,,,,9.190099438031515,9.190099438031515,8.179852552711965,9.775533465047678,9.775533465047678,9.775533465047678,9.775533465047678,28.237964150806267,30.915739573538303,,,,,,,,,,,,,,,,
89,Nathan Redmond,Southampton,29,23,8.295753550041338,10.459863171791254,,,,,3.647936135530472,,10.646238923072817,19.169250130653378,54.61735129356384,17.544126510620114,0.8058522827923298,0.0,8.388432115316393,0.0,0.0,8.822525292634962,0.0,40.63061475753784,0.0,5.1992688328027725,0.0,0.0,0.0,10.510724037885666,13.908208906650545,,,40.420737862586975,6.265585869550705,0.0,17.738459212705493,17.738459212705493,17.738459212705493,17.738459212705493,17.738459212705493,17.130469856783748,17.130469856783748,16.754168722157676,13.559293700382113,4.456401818121473,3.0028016151239476,2.868492901325226,9.640262027581533,8.242190008362135,9.108734813829264,9.108734813829264,7.638313931723435,7.638313931723435,2.61833214511474,4.936366962889831,10.806611801187197,11.850876112778982,11.850876112778982,,
90,Christian Benteke,Crystal Palace,29,20,8.243651996398794,11.953295394778252,59.71526503562927,40.74324667453765,0.0,4.5666228979825965,3.754714503884316,,,,,,,,7.7904216945171365,6.678923219442368,0.0,,0.0,0.0,,0.0,7.479115575551988,0.0,0.0,,39.05423879623413,12.516441941261293,0.0,0.0,4.154428094625473,52.6124894618988,19.428378467758495,10.588988165060679,3.798447052637736,3.798447052637736,3.037343236307304,2.4115574856599173,2.4115574856599173,2.4115574856599173,2.4115574856599173,2.4115574856599173,2.4115574856599173,2.4115574856599173,2.4115574856599173,2.359673132499059,1.2465192625919979,1.2465192625919979,1.2465192625919979,7.755559061964353,9.841632718841234,9.841632718841234,9.841632718841234,8.595113456249237,9.287518138686815,18.056266382336617,18.056266382336617
91,Mesut Ozil,Arsenal,28,18,8.169315662235022,12.7078243634767,55.189651250839226,,2.994092181324959,15.960890054702759,15.12596160173416,,0.0,10.084813833236693,0.0,10.934433341026306,14.16093409061432,23.06102812290192,,1.625446416437626,12.323779612779616,3.93490269780159,11.946110427379608,25.922837853431698,7.699710875749588,16.206349432468414,,,,,,1.5698967501521108,,,,,16.5592348203063,7.3609596118330956,7.3609596118330956,8.684349805116653,8.384357144435247,9.70686823129654,9.70686823129654,9.977775967369476,10.35093693062663,11.006754046926895,11.175366894652447,13.135684188455343,10.575464647263288,10.575464647263288,13.005615149935087,11.21330133949717,,,,,,,,,
92,Davy Propper,Brighton,29,26,8.041190073407929,8.969019697262691,0.0,10.94728484749794,1.9172942265868187,2.526783943176269,40.609240531921394,,7.295989990234375,0.0,6.231467425823213,0.0,2.4222902953624725,,0.0,14.61828351020813,0.0,0.0,0.0,0.0,0.0,56.3737154006958,6.130719557404518,5.650322884321213,,,32.880112528800964,2.6976754888892174,0.0,0.0,6.433706730604173,36.45962476730347,10.549432256569466,10.549432256569466,9.763462686290344,9.443913648525875,9.42649804055691,2.6582912852366767,2.6582912852366767,3.8786735385656357,3.8786735385656357,2.840095634261767,2.840095634261767,2.4363805850346885,2.4363805850346885,2.4363805850346885,9.3956192334493,10.417405826350054,11.359126307070255,16.839145061870415,17.288757643351953,17.288757643351953,7.893138409902652,7.943636272102594,13.078519919266304,13.078519919266304,13.078519919266304
93,Calum Chambers,Arsenal,28,14,8.005156407931022,16.010312815862044,,,,,,,,,,,36.03987693786621,,62.93393969535828,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.351952910423279,64.75865244865417,44.646504521369934,5.413452908396722,,,,,0.0,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,16.495636105537415,10.488989949226381,10.488989949226381,0.0,0.0,1.7253254850705464,1.7253254850705464,12.518434226512909,19.959518313407898,20.86176046480735,20.86176046480735,,,,
94,Jack Stacey,Bournemouth,29,12,7.999542946445531,19.332228787243366,0.0,119.30990219116212,38.902220129966736,,,,,,,,0.0,62.66107559204102,1.86663419008255,0.0,,,0.0,,,,,,0.0,9.246913343667984,0.0,0.0,,,,,37.12330535054207,37.12330535054207,17.23832165201505,10.754618297020594,10.754618297020594,10.754618297020594,10.754618297020594,10.754618297020594,10.754618297020594,10.754618297020594,10.754618297020594,12.295770520965258,1.8522579222917557,1.541152223944664,,,,,,,,,,,
95,Sebastien Haller,West Ham,29,27,7.944430940752399,8.532907306734058,47.51509726047516,54.728150367736816,0.0,,13.579939305782318,1.5023124404251575,18.141081929206848,10.442709922790527,0.0,0.0,0.8211499080061913,0.0,,8.201049268245697,0.0,0.0,0.0,0.0,0.0,1.3011174276471138,14.1158789396286,13.32288682460785,0.0,29.517030715942386,0.0,17.20009297132492,0.0,0.0,,0.0,22.577763550604384,16.399032327656943,7.277673933034142,7.277673933034142,7.277673933034142,5.151209033404787,4.900823626667261,3.244151516507069,1.503699862708648,1.503699862708648,1.503699862708648,1.366841544707616,1.366841544707616,1.366841544707616,0.2168529046078523,2.5694993945459523,4.789980531980594,4.789980531980594,9.709485651304325,9.709485651304325,12.35931490858396,10.006668418645859,7.786187281211217,7.786187281211217,
96,Frederico Rodrigues de Paula Santos,Man Utd,29,25,7.893954936800332,9.156987726688385,0.0,7.140026241540909,10.492713749408724,32.39898681640625,3.3807508647441864,,8.432308584451674,5.489551275968552,0.0,26.133373379707336,0.0,9.930065274238586,15.70211797952652,15.895766019821167,22.66002893447876,4.376807436347009,23.33240509033203,0.0,3.151585534214973,23.609507083892822,0.0,0.0,0.0,5.46954944729805,11.329149454832075,0.0,,,,,10.307464376091957,11.222389588753382,10.032385215163231,12.639161820213,7.239330684145291,8.330883085727692,8.330883085727692,9.542517984906832,11.276887108882269,15.053558597962061,11.427464274068674,15.316198455790678,13.661187576750914,11.56943216919899,12.8550556798776,9.078384190797806,8.348916284739971,4.460182103017966,5.371773677567641,6.734700997670491,2.799783150355021,,,,
97,Christian Eriksen,Spurs,29,20,7.791439084143474,11.297586672008038,,,,,,,4.856030270457269,0.0,17.435936629772186,8.776022493839264,22.90947437286377,0.0,0.0,2.277510799467564,,4.531161114573479,,0.0,,0.0,0.0,,0.0,84.96765494346619,0.0,6.939136981964111,14.647719264030455,5.992290750145912,0.6219567731022835,51.99683904647827,8.996243961155415,8.996243961155415,8.996243961155415,8.996243961155415,8.996243961155415,8.996243961155415,8.996243961155415,8.18690558274587,8.566490715990463,6.415694796790679,4.953024381150802,1.1347786523401737,1.1347786523401737,1.1347786523401737,14.91646934300661,14.91646934300661,14.161275823911032,14.161275823911032,15.317798654238382,15.317798654238382,17.759085198243458,18.757800323267777,18.757800323267777,18.86145978545149,13.366323802620173
98,Christian Pulisic,Chelsea,29,16,7.780142603763219,14.101508469320834,,,,,,,,,,2.924041450023651,,0.0,,0.0,6.11814484000206,11.954060196876526,5.143274366855621,3.5630308091640472,25.20076632499695,0.0,20.291045308113095,50.9478509426117,42.95752942562103,,,,0.0,52.1751344203949,0.0,4.3492574244737625,4.356586808959643,4.356586808959643,4.356586808959643,4.356586808959643,4.356586808959643,4.356586808959643,4.356586808959643,4.356586808959643,4.356586808959643,4.356586808959643,4.463085035483043,4.463085035483043,8.663212756315867,8.663212756315867,8.663212756315867,11.025362834334373,17.52432795862357,23.826703801751137,23.23286533355713,27.728593349456787,27.728593349456787,25.071628702183563,,,
99,Pablo Fornals,West Ham,29,27,7.700917015558686,8.271355313007478,1.8985962495207789,83.97856950759888,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.892225682735442,3.503229841589928,,13.256041705608368,10.35219430923462,27.01079547405243,6.319110840559006,0.0,0.0,,48.404791951179504,0.0,0.0,10.85309088230133,4.734517633914948,5.123429372906684,0.0,0.0,0.0,0.0,14.312860959519943,13.99642825126648,0.0,0.0,0.0,1.3153709471225736,1.8992425873875618,4.108582871655623,5.833948589861393,10.335747835536798,11.388932975629965,10.073562028507391,9.489690388242403,9.489690388242403,15.347815429170927,13.622449710965157,9.120650465289751,9.87631380558014,10.665400077899298,11.519304973383745,11.519304973383745,3.4518396481871605,3.4518396481871605,3.4518396481871605,1.6429911678036053
100,Harry Wilson,Bournemouth,29,23,7.647391800479642,9.64236357451781,,,33.17663073539734,0.0,50.55474042892456,,2.6691872626543045,1.6378087922930715,0.0,0.0,0.0,6.055168807506561,,,,5.48151358962059,0.0,0.0,0.0,0.0,15.6241312623024,0.0,9.804361313581467,55.2306592464447,0.0,0.0,2.7510225772857666,38.78913819789887,0.0,,14.673061203211546,14.673061203211546,14.673061203211546,9.143622747311989,9.143622747311989,1.7270274770756562,1.7270274770756562,2.1957485315700374,1.9227803995211918,1.9227803995211918,1.9227803995211918,1.9227803995211918,3.517607475320498,3.517607475320498,3.517607475320498,3.517607475320498,2.6040218770504002,4.238082095980644,13.443191970388094,13.443191970388094,13.443191970388094,11.297673856218656,17.762530222535133,16.12847000360489,
101,John McGinn,Aston Villa,28,18,7.407134904393128,11.522209851278198,,,,,,,,,,,,,0.0,4.79031465947628,4.7838591039180764,10.529667884111404,11.806239187717438,9.168750047683718,6.8969301879405975,44.2969411611557,0.0,21.523161232471466,12.728911638259888,10.8027882874012,15.640424191951752,5.916890501976013,4.812150076031684,25.91562271118164,3.995073586702347,13.792052865028381,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,6.846471813817819,7.9959601784745855,14.580397928754488,13.783088078101477,15.61533696949482,15.769115711251894,16.041455417871475,17.49870441854,11.10202930867672,11.904054321348667,12.63613123446703,11.18049155920744,11.678702322145304
102,Todd Cantwell,Norwich,29,29,7.397424147046846,7.397424147046846,0.0,8.683229237794876,8.099727332592009,17.399834096431732,8.270744234323503,,10.22755578160286,10.658568888902664,0.0,6.7857712507247925,0.0,0.0,0.0,0.0,1.9525177776813507,2.1871177479624753,11.08481138944626,13.144701719284058,2.2098841145634647,0.0,3.1289100646972656,9.360983967781069,12.936556339263914,0.0,2.013321965932846,4.659736156463623,0.0,0.0,67.33278632164,14.388541877269745,8.780181780457497,10.55660992860794,9.109405055642128,8.890412375330925,5.990440025925636,4.611982653538386,4.611982653538386,2.9073900232712426,1.1309618751207988,1.4563815047343571,0.689939254273971,2.537407819181681,4.728191439062357,5.096505458156268,5.096505458156268,5.292570839325587,6.488215209295352,6.796839367598295,4.606055747717619,4.5732953896125155,5.349918082356453,4.828433071573575,3.2682690769433975,12.334307407339411,14.732397720217703
103,Patrick van Aanholt,Crystal Palace,29,22,7.262827205503809,9.573726770891385,1.9878786057233808,17.369067668914795,115.91923236846924,0.0,0.0,,,,,,,7.005348056554794,37.77733743190765,,,0.0,0.0,1.9920224323868752,5.99130317568779,0.0,5.980951339006424,2.755386009812355,3.371811285614968,1.8572919070720677,0.0,0.0,2.5185998529195786,0.0,6.095758825540543,0.0,23.713587783277035,29.67849758764108,26.78365297615528,7.46378091474374,7.795784653474886,8.794335182756184,8.794335182756184,8.794335182756184,8.794335182756184,8.794335182756184,8.794335182756184,8.794335182756184,7.626777173330385,2.3273794911801815,2.3273794911801815,2.3273794911801815,2.786610492815574,3.3485790404180684,3.3261239528656006,2.3275734235843024,2.3275734235843024,1.750514842569828,1.2912838409344356,1.7452750975886981,1.4357264464100201
104,Juan Mata,Man Utd,29,17,7.258383672812889,12.38194861832787,,11.447327584028244,,,0.0,,17.188979685306553,0.0,99.80524778366087,11.80698499083519,,39.26985859870911,3.7655461579561234,1.7780587077140808,,,1.900021918118,,,,,,0.0,,6.979548931121826,2.5581294670701027,13.99342268705368,0.0,0.0,0.0,23.374756673971813,23.374756673971813,28.01184517641862,28.01184517641862,28.01184517641862,28.639436202744644,28.639436202744644,26.070949373145897,26.38761969283223,9.753411728888752,8.948839052269857,8.948839052269857,2.8302175303300223,4.534863618512948,4.238520500560601,4.238520500560601,4.238520500560601,3.921850180874268,3.921850180874268,3.921850180874268,3.921850180874268,3.921850180874268,3.921850180874268,3.921850180874268,3.921850180874268
105,Kenny McLean,Norwich,29,28,7.151305193788018,7.406708950709019,0.0,0.0,13.887941837310793,0.0,4.943686723709106,,0.0,3.0507147312164307,0.0,32.76979923248291,0.0,4.940098151564597,0.0,0.0,10.239359736442566,0.0,5.39834089577198,69.45059299468994,7.019583880901338,0.0,0.0,2.8437772765755653,2.8711259365081787,0.0,0.0,0.0,49.97282922267914,0.0,,0.0,3.138604760169983,3.647057215372721,3.647057215372721,6.794033447901408,6.794033447901408,6.79343535254399,6.79343535254399,6.79343535254399,6.284982897341251,7.991542853415012,2.529909648001194,3.4296331306298575,14.181382271150747,15.351312917967638,15.351312917967638,13.644752961893877,14.118715841323137,13.697513348112503,2.1224145156641803,0.9524838688472906,0.9524838688472906,9.281288739293814,8.807325859864553,8.328804870446524,
106,Lucas Rodrigues Moura da Silva,Spurs,29,27,7.139987203067746,7.668875144035728,6.690529733896256,0.0,0.0,53.590261936187744,5.703527480363847,,23.13732802867889,14.22029733657837,13.547490537166595,0.0,4.561085253953934,0.0,0.0,25.814810395240784,5.703887715935707,7.5538672506809235,0.0,5.028868094086646,0.0,0.0,0.0,3.575944527983665,4.259335249662398,,0.0,0.0,,0.0,0.0,33.67239534854889,14.85360786318779,16.108569130301476,18.366484219829243,18.366484219829243,10.194954772790274,9.2443668593963,9.2443668593963,5.38814552128315,7.320564364393552,6.013297227521737,7.272275102635224,6.512094226976235,7.35023890932401,7.35023890932401,3.047770510117213,2.0971225574612617,1.4341354370117185,2.1440246452887846,1.3058799629410105,1.3058799629410105,1.3058799629410105,1.3058799629410105,6.321955099701881,,
