,Name,Team,Team games,Played,Threat per fixture adj,Threat per game adj,Threat GW29adj,Threat GW28adj,Threat GW27adj,Threat GW26adj,Threat GW25adj,Threat GW24adj*,Threat GW24adj,Threat GW23adj,Threat GW22adj,Threat GW21adj,Threat GW20adj,Threat GW19adj,Threat GW18adj,Threat GW17adj,Threat GW16adj,Threat GW15adj,Threat GW14adj,Threat GW13adj,Threat GW12adj,Threat GW11adj,Threat GW10adj,Threat GW9adj,Threat GW8adj,Threat GW7adj,Threat GW6adj,Threat GW5adj,Threat GW4adj,Threat GW3adj,Threat GW2adj,Threat GW1adj
54,James Maddison,Leicester,29,28,0.16117972912627887,0.16693614802364598,0.08076955944910486,0.0,0.16645231578547676,0.0,0.15766651366072718,,0.11828939032232685,0.2381788598501242,0.0,0.2035925329630166,0.011742538596969433,0.0,0.03796625683990171,0.06150280013069553,0.19023417076415763,0.39018312893663115,0.16390177922090202,0.2198613686925238,0.16652643855405241,0.04599664244477357,0.18090987571053796,0.2229733670907623,0.10062188254302097,,0.17753161920001298,0.39559929792823045,0.44472177287895504,0.2063692808341806,0.5539247071025081,0.1386960451624946
55,Ilkay Gundogan,Man City,28,25,0.1587424241144257,0.1777915150081568,0.0,,0.4109895850684829,0.0,1.2769073287152293,,,0.017573417494327642,0.0,0.02247093129447643,0.0,0.0,0.8894649645198207,0.016894774039891664,0.0,,0.01718138569143844,0.0,0.09308385459875071,0.2191838820901894,0.08643613647929999,0.040637176579954006,0.0878662496283243,1.0884030009402976,,0.0,0.0737324234105605,0.0,0.10396276465287646,0.0
56,Joelinton Cassio Apolinario de Lira,Newcastle,29,29,0.15744565290118143,0.15744565290118143,0.05085990229998216,0.0,0.01817387374995014,0.575602217013018,0.15749719980165244,,0.050468508607581515,0.5477262093658095,0.0,0.7316507646591927,0.25031799235767754,0.04991762389437867,0.06956214977508454,0.06201364595701512,0.09747869341546718,0.0,0.0,0.11749086985662091,0.41608294181966116,0.021964540063602173,0.026080025439008843,0.09921151424695424,0.0,0.0,0.3906071786985816,0.05801664809380678,0.10331850908130538,0.1862290817091373,0.2759109393620173,0.20974290486675554
57,Abdoulaye Doucoure,Watford,29,28,0.1525901057900728,0.15803975242543253,0.056171714813902186,0.17846118264626448,0.18772407192765816,0.1253288425082241,0.24080159231060108,,0.0,0.40475111684313897,0.500845450395174,0.12880309570274184,0.07974969441769056,,0.047029843674228536,0.23401291689309253,0.06430763186646891,0.012864897708225418,0.038234172385761725,0.19996461274406693,0.1067039314550407,0.050014163826620474,0.10221881872878269,0.3537147116833299,0.04359916148446184,0.02687200229827689,0.0,0.604303197829362,0.03527997180169627,0.19848416472383504,0.4048721072434663,0.0
58,Willian Borges Da Silva,Chelsea,29,28,0.14764124229329667,0.15291414380377155,0.17617412179982261,0.0,0.12109442200384675,0.09222170695934709,0.0,,0.05267348945287154,0.2097625103817539,0.3827489402937913,0.0,0.0,0.0,0.7716455123251333,0.12961064933261623,0.0,0.18978568859701514,0.0,0.2760699422709572,0.6007588849013236,0.060054238632949564,0.23243682915906042,0.43935157528028784,0.04183082858584614,0.27654115080048625,0.03312549019301487,0.08741631258644647,0.0,0.0595833547523687,0.048710378196663615,
59,Nathan Redmond,Southampton,29,23,0.14744812501800458,0.185912853283571,,,,,0.10097075474917487,,0.15144469414144038,0.025923939488196143,0.0,0.30101091144197273,0.0,1.1062063562627171,0.0816598399881311,0.0,0.3206945967473204,0.13552433725524232,0.05500661538221857,0.07009410745105742,0.0,0.0,0.3489562296480319,0.09533304966022238,0.1017631349733559,0.22073144100647912,0.060941874833588594,,,0.8106286619677779,0.17402770082584282,0.11507737969936298
60,David Silva,Man City,28,19,0.14559243671989933,0.21455727516616743,,,,0.10931052764626495,,,,0.09593624194980431,0.1677085241287961,0.0,,,,,0.2853978056600694,0.0591722627227577,0.03636885558161995,0.0,,0.16975324061934377,0.31586452789816494,0.531031710891481,0.6394640256062095,0.0,0.9101010663348323,0.017507060930542506,0.5575079716215147,0.15963761918017844,0.0,0.021826787385601603
61,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,28,24,0.14405537059403062,0.16806459902636905,,,0.28687787449787805,0.010637399152762385,0.0,,0.09715773817931865,0.0,0.08709346194343966,0.0,,0.10159590396182647,0.12777476055574974,0.0,0.17813669653786596,0.8250373514072995,0.13826320083884433,,0.11975016522234008,0.7353225150223377,0.33440053765816397,0.023011717805342106,0.03192078820720103,0.0,0.12985879760068472,,0.09514920218860674,0.0,0.4562483004095628,0.25531396544363283
62,Wilfried Zaha,Crystal Palace,29,29,0.13821797656526755,0.13821797656526755,0.42082375478520917,0.6899400349998143,0.02478939426815176,0.09058854047091436,0.14046528993748858,,0.0,0.12092166884510457,0.0,0.12751331865663237,0.0,0.06295175435452309,0.06325826441233552,0.05816704280812166,0.0,0.047160403919397964,0.060825298013710116,0.6739202091651458,0.0,0.09374711518333488,0.20319059884013738,0.06905516423955434,0.0,0.31583635859940595,0.10914142942188675,0.1254512039094262,0.055702403377018525,0.3533649304712054,0.04492640081159947,0.05658074090264089
63,Lewis Dunk,Brighton,29,27,0.12926020695627377,0.13883503710118295,0.0,0.32061050300508853,0.1075093142657592,0.02147543606481716,0.039638971942039816,,0.3030920379348323,0.01552018692709905,0.8848937792988524,0.09383640312816918,0.0,,0.1620905526069364,0.16330072638244497,0.06255293756276147,0.1270693793813406,0.5570928836469579,,0.7521232658999303,0.0,0.06768330879498027,0.0,0.0,0.0,0.0538370235116385,0.0,0.0,0.0,0.016219291378292134,0.0
64,Shane Long,Southampton,29,19,0.12924661426655767,0.19727114809106172,0.2004919355753884,0.030893018329914524,0.29299057192053285,0.14573519854207512,0.10931925091250416,,0.4558899924307103,0.30571902042449034,0.0245894977665008,0.2983322066654927,,,0.555200975429902,0.27710887677261714,0.17497602993275888,0.1355214128965118,0.741383826130773,0.0,,,,,0.0,0.0,,0.0,0.0,,,
65,Aaron Connolly,Brighton,29,17,0.1288462725088703,0.21979658251513165,,,0.0,,,,0.0,0.03024996435506187,,0.8419745988817724,,0.3027350024510033,0.07863269693388654,,,0.1098848881327652,0.047172249006318466,,0.5106314131514066,0.13658599598274518,0.0,0.14752944867361872,1.146469941296838,0.0,0.24002887490354552,0.1446468289882765,0.0,,,
66,Romain Saiss,Wolves,29,25,0.12356102617493502,0.14333079036292462,0.0,0.04299535873983845,0.045631664504304274,0.11186709039682775,0.7430759218471775,,0.0,0.0,0.0,0.0,0.0896565402045392,0.8871456172692198,0.297597540976119,0.018713041325271594,0.030567636124243344,0.07120635534474232,,0.012511731644718067,0.0,0.0,0.0,,0.0,0.0,0.0,0.02593530819461659,1.2063659525014976,,,0.0
67,Michy Batshuayi,Chelsea,29,16,0.12241423936105489,0.221875808841912,,0.0,,0.2857108654756089,,,0.5227200235986542,0.0,,,,,0.07825419120156596,0.0,0.0,0.0,,0.0,0.23904766037912584,0.05884580256189448,,,0.4047393512705234,0.04429175236219889,0.20510471055112403,1.7112985840698958,0.0,,,
68,Daniel James,Man Utd,29,27,0.12098439230046841,0.12994619913754016,0.3052397362787169,,0.15915477831077526,0.0,0.0,,0.239609207956866,0.0,0.10869752855105891,0.0,0.10437011615078821,,0.0,0.35032444101299026,0.14204626744296123,0.10892960384137616,0.02178374041432913,0.030868062478957917,0.5981782333128353,0.03896373524553685,0.0,0.0,0.04496736789115717,0.02129935974434597,0.06703147527087862,0.07936807697456628,0.23835634241335507,0.5780740935918232,0.09069334476467748,0.1805918650655883
69,John Fleck,Sheffield Utd,28,25,0.12050937166194808,0.13497049626138186,0.0,,0.10897441313703787,0.03950551206890793,0.017233149568344888,,0.0,0.10079829823099838,0.06436105443742603,0.0,0.0,0.5967164288132679,,0.4004852545549242,0.0,0.03270211388888013,0.444460508552335,0.8006738922023793,0.0384765681503592,0.14437065063252566,0.0,0.04362052451590367,0.03230898204979271,0.2543998636587904,0.0,0.24143911236395493,,,0.013736079708717978,0.0
70,Che Adams,Southampton,29,22,0.11825287833259576,0.15587879416569442,0.0,,0.350841407321467,0.0,0.054236999800280024,,0.0,0.0,0.0,,0.08326402988720435,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.06313380430495479,,0.04951398582178331,0.48707405151777705,0.6299988980898653,0.6284674510983435,0.4580338254066168,0.6247690183969852
71,Harry Wilson,Bournemouth,29,23,0.1181330350776772,0.14895034857620168,,,0.4382926438277495,0.2167114964963589,0.09919369586593806,,0.2727608245978763,0.0,0.0676260574928279,0.0,0.13306693600906241,0.07088929668781803,,,,0.0,0.37282175130043854,0.013102998736876066,0.10973227509718243,0.5337220150064856,0.11727442807720193,0.04074034247877166,0.0,0.0,0.3373607736154042,0.1261321334005185,0.06030420893736445,0.24773849044579868,0.16838764917896595,
72,Gylfi Sigurdsson,Everton,29,26,0.11225644998435011,0.12520911729023665,0.0,0.8879361220331784,0.03794728034857231,0.4840203038458927,0.0,,,,0.0,0.0,0.06009156608724081,0.05090624862503585,0.08951638128773658,,0.0,0.0,0.08929510805641291,0.19115148902761941,0.12648308477608763,0.0,0.015019875855104978,0.04514201432470347,0.12253705823456287,0.20028051166676378,0.06491744338261865,0.061196377415284546,0.14767011639375222,0.00471685319825871,0.030759152397992304,0.5458500625893353
73,Yerry Mina,Everton,29,25,0.10980669268365426,0.12737576351303892,,,0.05164181179222524,0.01208896629663542,0.9881751518733246,,0.29964524143603766,0.10337789989818232,0.0,0.03760500058921416,0.05838381333901485,0.1893471224982358,0.049762795761445905,0.0,,0.0,0.0,0.025948968059475205,0.1461437598506931,0.0,,0.08643495796570212,0.018521485281113526,0.9179579765524073,0.0,0.0,0.14727751978649914,0.0520816168457676,0.0,0.0
74,Ryan Fraser,Bournemouth,29,28,0.10873774344176318,0.112621234278969,0.4816680286737553,0.0,0.0,0.11560164823199996,0.4893610307239646,,0.02548455410028491,0.0,0.0,0.0740191352090754,0.0,0.33201480748130663,0.0,0.1088485773851113,0.0,0.0,0.0,0.02364847394386024,0.6456475313178557,0.17079576845759525,0.1258537990483173,0.0,0.0392538805914842,,0.0,0.04950872165010078,0.08298846998306618,0.0,0.2773567839736828,0.11134334903967145
75,Jorge Luiz Frello Filho,Chelsea,29,26,0.10564678277374229,0.11783679617071255,,0.0,0.0,0.0,0.0,,0.7763373698081466,0.01456500671015407,0.8035265248902277,0.0,0.5777559909031256,0.0,0.0,0.015167011968077354,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.7569979159921977,0.029085865973717307,0.0,0.0,0.019873502113873256,0.016375256905273305,0.054072255173733555
76,Moise Kean,Everton,29,22,0.10543593607094989,0.13898373391170668,0.0,0.05038148137668547,0.012587332792445541,,0.40476196917809787,,0.3636923672376349,0.0,,0.11553822529348917,0.6298682949740223,0.0,0.0,0.0,,0.4288992852576966,0.15236218606751092,,,,,0.0,0.0,0.0,0.5567232231327707,0.0,0.20169393018519916,0.0,0.14113385056199448,0.0
77,Leandro Trossard,Brighton,29,23,0.10488145530719058,0.13224183495254466,0.0,0.023769792490439975,0.0,0.10193387067463457,0.2883387992462999,,0.028726858759788206,0.05179707813331738,0.0693949212457245,0.16149804280074612,0.03494962938330311,0.0,0.0,0.03744860936332021,0.038704042946534754,0.09828988301886434,0.3809843562924817,0.0,0.0,0.2657850851138035,0.0,,,,,,1.019485455506799,0.03229965490749135,0.40815612402497814,
78,Christian Benteke,Crystal Palace,29,20,0.10352699511499912,0.1501141429167487,0.09612518445739437,0.46062800729948683,0.5481547589287598,0.705653021018425,0.20199282379586628,,,,,,,,0.24882686975116475,0.1402760780591314,0.0,,0.0,0.11243787643477854,,0.018937371670960722,0.0,0.04075574314257082,0.0,,0.18317792956512094,0.14932085789647148,0.03264498191945977,0.0,0.06335135439538375,0.0
79,Nathan Ake,Bournemouth,29,23,0.10318167573642921,0.13009863462419335,0.10539585096408252,0.05187640367338289,,0.20320232827646675,0.3877557859080937,,0.07061894537290217,0.14271225955410474,0.0,,,,,,0.0,0.07159270432824899,0.09307928725289656,0.7708492200207829,0.0,0.0,0.0,0.037371763753853045,0.0,0.103728858533848,0.31908527838224804,0.10036397753669066,0.0,0.3423203101479364,0.03375506087133744,0.15856056177957173
80,Kelechi Iheanacho,Leicester,29,12,0.10272158481569683,0.24824382997126734,0.2789339815521703,0.12828948540671206,0.0766649555416071,,0.0,,0.09339353302596767,0.04217500054881495,0.081029265118701,0.7809673183816521,0.43117294410756946,,,0.03924853213604449,0.20211846335854625,,0.8249324804774223,,,,,,,,,,,,,
81,Patrick Cutrone,Wolves,29,12,0.1020088705843158,0.24652143724542985,,,,,,,,,,,,,0.0,,0.028489710125293746,0.09598334545559407,,,0.0,,,0.06502353184665886,0.526428549587586,0.0,0.0,1.760124636693017,0.4822074732370085,,0.0,0.0
82,John McGinn,Aston Villa,28,18,0.10192733995798288,0.15855363993464003,,,,,,,,,,,,,0.0,0.0,0.01051394964642055,0.0,0.0,0.19994022324779162,0.08180420079007637,0.0,0.46069565457218836,0.5810612568086349,0.0839842506033407,0.32744009139623775,0.6391239652103141,0.07366287732749731,0.0,0.0,0.09678611744882047,0.29895293177219906
83,Billy Sharp,Sheffield Utd,28,18,0.09495249335063226,0.14770387854542796,0.31536093476530835,,0.07723529160749779,0.6995661121331992,0.04683129651971912,,0.0,0.0,0.0,0.0,0.4349399736174553,,,,,0.08307990038050118,,0.0,,0.3555360991908388,0.0,0.0,0.0,,,0.0,,0.0,,0.6461202056031835
84,Mark Noble,West Ham,29,26,0.09413154594227047,0.1049928781663786,0.0,0.0,0.03610541813240993,0.014437678531487608,0.0,0.022336169413077936,0.8687258869752695,0.017296370173409722,0.0,0.6761655197902721,,0.0,,0.03526893886598282,0.03957141270049553,0.0,0.0,0.0,0.0,0.0,0.08259155280224217,0.0,0.03767461333322899,0.05651693743596926,0.06557314284245305,0.05109403786014127,0.0,0.7264571534694034,,
85,Dominic Solanke,Bournemouth,29,24,0.09310574102102404,0.11250277040040403,0.0,,0.0,0.0,,,0.10151611089553496,0.0,0.0,0.43710401977525937,0.11526219030630648,,0.0,0.12608906017669816,0.06612251556813531,0.0,0.16826506385130754,,0.022337428210336636,,0.025745451270066656,0.2587827489114303,0.32098071977806675,0.136895608121406,0.0,0.15097414086881927,0.025106990438215383,0.7448844414381145,0.0,0.0
86,Theo Walcott,Everton,29,21,0.09258351957111235,0.12785343178867897,0.0,0.0,,0.0,0.614203960424144,,0.06526090018216078,0.22478046415856992,0.23943183255885428,0.0366494015864574,0.11004668711623204,0.0,,,0.22354449602740345,,,0.0249646300758578,0.02097788546573539,0.0,0.4347749876303159,0.3158902660946495,,0.0,0.03224369898586883,0.019130543679875458,,0.3230223135761333,0.0,
87,Andreas Pereira,Man Utd,29,23,0.09244449165645643,0.11656044600161898,,,,0.0,0.12950767039319852,,0.23750402636708556,1.1965176583206492,0.02361708178630361,0.09006918430327135,0.0,0.10337218639719416,,,0.08122269728399714,0.0,0.016893475566771184,0.0,0.1295290405528714,0.07159073251709729,0.028153774343369718,0.0887613685078541,0.06897857275006646,0.18558357893378924,0.030833825863936137,0.10526054641188128,0.09349483773790072,,0.0,0.0
88,Roberto Pereyra,Watford,29,23,0.0912426205748029,0.11504504333344713,0.06282886701505513,0.0,0.0,0.0,0.39895903883218176,,0.03825702491920424,0.0,0.408378093055502,0.0,,0.0,0.0,,0.06940754397235376,,,,0.0,0.12091411560017049,0.029890879349278063,0.11221541446952883,0.010683695059930214,0.02359787491152085,0.0,0.8334698733629656,0.044398310571091275,,0.33663728676569277,0.15639797878480868
89,Dwight Gayle,Newcastle,29,12,0.09061813904937428,0.21899383603598785,1.2214249706315397,0.3506092170100562,0.0,,,,,,0.0,,0.0,0.4602845677187799,0.0,0.5956072770714782,,,0.0,0.0,,,0.0,0.0,,,,,,,,
90,Josip Drmic,Norwich,29,14,0.08943147863425226,0.18525092002809398,1.8735690751321812,0.11486304577703044,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.218123100522722,0.027029284635081918,0.0,0.0,0.35992837432630004,,,0.0
91,Adama Traore,Wolves,29,28,0.08919303328650892,0.09237849876102709,0.0,0.05858323975129501,0.04008628518193951,0.05555012753547954,0.17698568066245388,,0.1199117772055737,0.021912920818739436,0.0,0.0,0.050958244660425846,0.3174618201934389,0.12660813059746095,0.13305582610236208,0.15671413465610692,0.0,0.0,0.0,0.040810190182450086,0.0,0.08343500386078088,0.032842705017688795,0.998938005116496,0.0,0.08091339356825276,0.0,0.0,0.03776719745171654,0.054063282746097854,
92,Pedro Rodriguez Ledesma,Chelsea,29,9,0.08845946820097468,0.28503606420314065,0.6940528683030008,0.12006678053094011,,0.2277677430105065,0.053576087794826435,,,,,,,0.0,,,,,0.13170757985545528,,,,,,,0.755197839245724,,,,,0.10803603451005028,0.4749196445777619
93,Felipe Anderson Pereira Gomes,West Ham,29,22,0.08813601048817564,0.11617928655259516,0.0,0.0,0.05735425726141705,,,,,,0.3875640516252204,0.3151591706383585,0.0,0.0,,,0.032152753547292585,0.0,0.0,0.0,0.0,0.018636116017695825,0.7066250103701494,0.0,0.11218592702773088,0.3877173660316131,0.12146743544877313,0.02580601228588184,0.11154037806375716,0.27973582583920387,,0.0
94,Gabriel Teodoro Martinelli Silva,Arsenal,28,14,0.0875929073320402,0.1751858146640804,,,,,0.11492008372235493,,0.7298083358239239,0.9669720342178543,0.0,,,,0.09213844501448028,0.13661863217623074,0.31344682593234763,0.03103515827012128,0.0,0.0,,0.0,,0.0,0.06766189013981275,,,,,,,0.0
95,Robert Snodgrass,West Ham,29,24,0.08671464027656081,0.10478019033417764,0.0,0.0,0.0,0.0,0.13411917650232216,0.11152047789864314,0.08984042168041638,0.12527596381540992,0.0,0.0,0.016894017644386094,0.4848696104093773,,0.0,0.07137404764466919,0.3603360378594239,0.0,0.018039697177739768,0.0,0.09847146676534523,0.7682709679598805,,,,0.0,,0.0978818402148901,,0.13783084244775975,0.0
96,Andre Gray,Watford,29,20,0.08405877010475142,0.12188521665188956,0.0,,,,,,0.0,,0.09254038917083426,,,0.0,,0.0,0.35323604159173894,0.0,0.06509231910652773,0.0,0.49054125412645505,0.1248609719423192,0.0,,0.6632267172238633,0.0984126255939994,0.06601049833304053,0.062274645163131276,0.08483446101387987,0.24109626583578356,0.0,0.09557814393621802
97,James Milner,Liverpool,29,18,0.08322180766087867,0.13407957900919343,0.053592014168496724,,,0.0,,,,,,0.0,0.0,0.8687258869752695,,0.01730330828070554,0.031516630734031124,0.019736200421599712,,0.0,0.0,,0.0,,1.3098607227835297,0.0,0.0,0.0,,0.0,0.11269765880184937,0.0
98,Trent Alexander-Arnold,Liverpool,29,29,0.0804665618408948,0.0804665618408948,0.02262868672254421,0.030359293731049435,0.12089563263153934,0.049141104695923844,0.0696200286641921,0.0,0.10008567615011152,0.0,0.10166821532282005,0.07164049993365969,0.028562951240183904,0.1175720969224271,,0.0,0.26830626999257906,0.0,0.04516682918939163,0.0,0.0,0.13018864613303802,0.08946897564893268,0.043343182024866284,0.0,0.047021251195328594,0.06454239558438765,0.6234982118800476,0.0,0.17260746509533947,0.0,0.13721288062758805
99,Dan Gosling,Bournemouth,29,16,0.08007583919091962,0.14513745853354182,0.0,0.0,0.13238277650459948,0.0,0.3356908909187103,,0.0,0.22455861751211348,0.0,0.0,0.0,0.602329272739261,0.0,0.9056494223930717,0.0,,0.12158835646891289,0.0,,,,,,,,,,,,
100,Alex Iwobi,Everton,29,18,0.07998488477654825,0.12886453658443886,,,0.1325945304662199,,0.0,,,,,,,,0.0,0.07989364814276884,0.0,0.09527901115976198,0.0,0.03484805673293447,0.11145911607351368,0.0,0.06864058812857775,0.32002445394650186,0.5572019215275319,0.0,0.0,0.23748946324686232,0.5846931660414229,0.09743770305380396,,
101,Glenn Murray,Brighton,29,19,0.07880532926616861,0.12028181835362578,,0.02236047548720118,0.12222812393750186,0.06875020556835361,0.3099705206138266,,,0.0,0.6264536623251356,,0.1145665821332138,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.016012801555365653,,0.6407661270118351,0.0,0.02028441455704118,0.34396163552941517,0.0
102,Harry Maguire,Man Utd,29,29,0.07874037277962001,0.07874037277962001,0.07152813151535371,0.0,0.052320268399548196,0.03267236783843745,0.49975123882133593,,0.0,0.0,0.0,0.2512069196594199,0.0,0.052988812845738725,0.03593825453996543,0.15298855594981273,0.0,0.0,0.0,0.05707042895375617,0.04703476947227487,0.012529422624206494,0.11652568734777297,0.0,0.48569037730218034,0.03203136348534166,0.3378511393683238,0.03433155257253846,0.0,0.011011519912973524,0.0,0.0
103,Ross Barkley,Chelsea,29,13,0.07872822440839353,0.1756245006033394,0.14926342613036514,0.0808416510117688,0.42057593733276954,,0.0,,0.4602399832565094,0.0,0.03646144578578546,,,,,,,,,,,,,0.0,,0.5988619335446375,,0.0,0.22056738221321787,0.19706594048056766,,0.11924080808779074
104,Pierre-Emile Højbjerg,Southampton,29,28,0.0780713656207312,0.08085962867861447,0.0,0.06900546654581703,0.10735595059393979,0.30016955124396627,0.19259633371742693,,0.026479328735114414,0.0,0.011280012227110262,0.0,0.037353513386197634,0.0,0.389174432583208,0.12073969289722233,0.009777899198927369,0.02152331957834854,0.026642572489957526,0.061060973723360716,,0.0,0.0,0.06303462106818435,0.020726290599900613,0.134208036413862,0.5121385776168492,0.0,0.05145076876332079,0.0,0.10935226161849063,0.0
105,Moussa Sissoko,Spurs,29,20,0.07663326425849885,0.11111823317482335,,,,,,,,,,0.0,,0.37974904132736925,0.0,0.0,0.8119187477931429,0.0,0.6124091395356202,0.0,0.0,0.0,0.0,0.017400907714006996,0.0,0.0,0.0,0.0,0.14774071860369797,0.0,0.0,0.2531461085226295
106,Matej Vydra,Burnley,29,10,0.07596737104609375,0.22030537603367187,0.5383883393418489,0.0,1.3249891281965314,0.2138681761775849,,,,,0.0,,,,,,0.0,,,,,0.0,0.12580811662075336,0.0,,,,0.0,,,,
107,Douglas Luiz Soares de Paulo,Aston Villa,28,26,0.07593989926207825,0.08178142997454582,0.0,,0.0,0.4228880103413654,0.0,,0.44534234231809555,0.05195623099862067,0.0,0.4326788157680789,0.018299827969024112,0.0373965159455783,0.07162092432872107,0.0,0.07182524219276078,0.16370369212760896,0.0,0.14994381181991612,0.05083113735401333,0.0,0.04664166633172423,0.03357231198272098,0.03306129976294416,,,0.0,0.06223265736395296,0.0,0.03432269273306578,0.0
108,Michael Keane,Everton,29,22,0.07549636994280393,0.09951794219733245,0.0,0.0,,0.0,0.0,,,,0.2956856678289625,,0.06767539331240242,,0.0,0.0,0.0,1.122807720600863,0.03550499642009591,,0.0,,0.0,0.04798938340921775,0.5861290284420132,0.0,0.0,0.0,0.03360253832775915,0.0,0.0,0.0
109,Nicolas Otamendi,Man City,28,19,0.07506412147974936,0.1106208106017359,0.028126445229421055,,0.0,0.0,0.0,,0.09693578639080173,,0.0,,,0.0,0.0874068802329366,0.0,0.6617118635954565,0.0,,,,0.0,,,0.0,0.0,0.6787971433481763,0.10397375713470527,0.0,0.3837194057010859,0.06112411980039858,
110,Cesar Azpilicueta,Chelsea,29,27,0.07491085240628728,0.08045980443638265,0.025611631176419337,0.14457091054253868,0.0,0.25792178662100956,0.0,,0.4370382848620299,0.05149742783754143,0.0,0.7595811692485817,0.0819930478697799,0.08246816065690678,0.0,0.039552271287775956,0.18742295267313128,0.04326133727986785,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061495739726748475,0.0,0.0
111,Pablo Fornals,West Ham,29,27,0.07364746607051098,0.07910283392758587,0.14686264508203467,0.06681766560158713,0.12951785941538912,,0.0,0.10184734407696992,0.0,0.5664197599535438,0.0,0.24756251598540932,0.10545208517563368,0.0,,0.1704776022655676,0.06819134266984714,0.027696190288331934,0.0,0.0,0.0,,0.0,0.1785715265926676,0.0,0.2101312178619013,0.0,0.05524333399902916,0.0,0.03341957691997997,0.027565850156925704,0.0
112,Aaron Mooy,Brighton,29,22,0.07298685212746452,0.09620994144074868,0.0,0.09933055706581938,0.0,0.3854923546138663,0.32499465881561906,,0.136298643714674,0.1887927269546592,,0.0,0.301841959148424,0.06438192383517125,0.08667097559915778,0.0264337830501619,0.08028899794453374,0.23224047716130472,0.04235360535799399,0.0,,,,0.0,0.022076220345433727,0.0,0.1254218280896518,0.0,,,0.0,
113,Mason Greenwood,Man Utd,29,22,0.07200748664935376,0.09491895967414815,,0.08193275582219231,0.23774675841968135,,0.1172885818112236,,0.023661704898985968,0.0,0.021538759842920852,0.0462209231647566,,0.06314914886152585,0.09473890345343439,0.06877470464900057,,0.08735276388505142,0.0,0.6104823439169749,0.0,0.1073989209663902,0.2672838480902855,,0.02581221643479831,0.05257601644522222,,,0.024672668282012977,0.0,0.0,0.15758609388680206
114,Cenk Tosun,Crystal Palace,29,10,0.07186410086931101,0.20840589252100195,,0.0,0.0,,,,0.36326898014088466,0.6593541870293188,0.0,,,,0.15205644523584091,,,,,0.14126893123435552,0.30123876414215833,0.3941931574181711,,,,,0.07267846000929024,,,,,
115,Youri Tielemans,Leicester,29,28,0.07167096271302222,0.07423063995277301,0.01418663619598967,0.0301769965914281,0.027108311109721586,0.05407205469965481,0.134625100160511,,0.04462295706778687,0.0,0.0,0.026669517038327917,,0.061189093251999074,0.0,0.03218478148762206,0.09428375315335995,0.0,0.07155001639220729,0.0,0.08295645503480406,0.045831274036073996,0.12992708085367302,0.14818797443196524,0.0,0.1430902226924136,0.05102971643429507,0.03188119723387716,0.5833205957363761,0.02403375304435929,0.15923645993395316,0.08829397209724558
116,Paul Pogba,Man Utd,29,7,0.07115625143174509,0.2947901845029439,,,,,,,,,,,,0.40821054398793405,0.279109249636895,,,,,,,,,,,0.030729336094405087,,,0.0,0.23003882141147006,1.0392577966785823,0.07618554371132095
117,Moussa Djenepo,Southampton,29,18,0.07069659994621948,0.11390007769113136,0.0,,0.31233146679809887,0.0,0.04918918652596608,,,0.02094212519941729,0.0,0.12938750287264883,0.060821343434823226,,,0.014069689135844695,0.13040928478359642,0.021152510017503394,0.0,0.773495827521964,0.013056012278262861,0.0,,,,,,0.41147085246362847,,0.11387559740861058,0.0,
118,Divock Origi,Liverpool,29,22,0.07065169872601369,0.09313178468429077,0.0,0.0,,,,0.07623329429535865,0.0,0.0,0.11680529543671936,0.0,0.0,0.0,,0.11280267383713859,,1.3499878810127748,0.0,0.0,,0.040226671604062805,0.0,0.016703716744162895,0.0,0.09776786256336542,,0.03645111876093546,0.0,,0.0,0.20192074879987904
119,Olivier Giroud,Chelsea,29,9,0.07032840519765647,0.22661375008133755,0.7017985009342402,0.6071865312016993,0.2490666887017231,0.0,,,,,,,,,,,,,0.4377120805279836,,,,0.0,,,,,,,0.0,0.04375994936639135,0.0
120,Philip Billing,Bournemouth,29,27,0.07005769975847229,0.0752471589998406,0.0,0.4885248033994794,0.12526976417684027,0.10377579221797531,0.2783536045059735,,0.38252456037642385,0.012805602313048777,0.041538579779856935,,0.0,0.0,0.0,0.0,0.0,0.07742384265445132,,0.0,0.05598816557031523,0.0,0.02407874122154656,0.06656578550896045,0.014649857337185086,0.04578506063242352,0.03447766425302053,0.2006510596035092,0.017771130191123512,0.0,0.014565587845354756,0.04692369140820829
121,Jesse Lingard,Man Utd,29,20,0.06998200627550158,0.10147390909947729,,,,,0.0,,0.17152925337068756,,,0.028286086708619394,0.0,0.0,0.3105538806382565,0.5512857670832172,0.4509221222861742,0.14619811562271465,0.07523142408620175,0.10145991455091818,0.08330644609220211,0.0,0.028347451942402273,,,0.0,0.043748390253767276,,0.038609329354385186,0.0,0.0,0.0
