,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj
21,Sadio Mane,Liverpool,29,26,0.17539479950297626,0.1956326609840889,0.08238282054199683,0.0,0.0,0.0,,,0.146280686794828,0.28488552596191385,0.0,0.11452151712562347,0.05748614135059179,0.20958206393669584,,0.09466684960784452,,1.3541313789579423,0.29388618862306093,0.10983223616504663,0.27413780554755873,0.36078942768163835,0.04363336927701975,0.2892711495272089,0.09783680154733894,0.0,0.0,0.08989710555798322,0.06335807470514718,0.292386164302918,0.8274838783739549,0.0
22,Gerard Deulofeu,Watford,29,28,0.16347336643651578,0.16931170095210563,,0.1348558235024226,0.0,0.05555401922680332,0.19084419405794079,,0.3877328700386346,0.0161932551197346,0.09845148820933482,0.28270857933113114,0.20340850015834575,0.10543598045398406,0.1969768892168479,0.0,0.7151271400202209,0.12778775842638462,0.0,0.22646327867304647,0.11227478823339755,0.16773852131294337,0.0,0.11221541446952883,0.2824944048080203,0.09822316063216599,0.0,0.662625258818312,0.0,0.057116392158767376,0.5064999097909908,0.0
23,Heung-Min Son,Spurs,29,21,0.16055053970503091,0.2217126500688522,,,,0.2538881037949682,0.0,,0.0,0.5139267948872682,0.0,,,,0.0,0.0,0.5973511474661091,0.0,1.1037380994276305,0.7885074816815104,0.15239157004918572,0.11170930820635766,0.0,0.0,0.0,0.2271035076477816,0.7127797789206899,0.040082102885176225,0.12534511696917164,0.029142639510047537,,
24,Mason Mount,Chelsea,29,29,0.15942527316593524,0.15942527316593524,0.06311983111679147,0.023092258234068085,0.0,0.14716131056328507,0.5645837586685121,,0.0,0.1812391633312793,0.514072448455399,0.05898460635524405,0.5777559909031256,0.33789096691710585,0.07497512974992866,0.0,0.02291898591066355,0.0,0.06580496591308722,0.0,0.3868521988261063,0.060054238632949564,0.13408802880597026,0.01660392358211981,0.0772619920851527,0.3512185846259169,0.048560232880160314,0.48507777289777193,0.030986556710219545,0.10023972386241374,0.048710378196663615,0.25207987458818776
25,Daniel James,Man Utd,29,27,0.15534351907699648,0.16685044641603325,0.0,,0.04616461372591459,0.05214002110085484,0.0,,0.0,0.0,0.0,0.0,0.8543895267564469,,0.07865368061400654,0.13056778967306756,0.45004450347697206,0.0,0.07055784332942605,0.4396981777275425,0.672704119467441,0.09975093965476282,0.35038079466095423,0.8726902538568064,0.0,0.0,0.009967655678057363,0.0,0.3772521335106455,0.0,0.0,0.0
26,James Ward-Prowse,Southampton,29,29,0.15511642435748882,0.15511642435748882,0.0,0.35180456382489106,0.03220324538876096,0.029857958299594794,0.10016791887119798,,0.01602239941859945,0.15813640062390877,0.0,0.3994823782414898,0.7554070783892645,0.04136601435025147,0.032432292769219,0.0,0.20916199976003244,0.5168910078801174,0.0,0.10081646072529661,0.03296455956638291,0.0,0.0,0.29929484422883196,0.13536121820791308,0.06429781160055832,0.07030350644314813,0.38497603625574145,0.04172428571986598,0.023601924278336073,0.7021024015237737,0.0
27,Robert Snodgrass,West Ham,29,24,0.15065581600116684,0.18204244433474326,0.0,0.0,0.029556861175894063,0.0,0.4082350523919782,0.8642750494815811,0.0,0.10346348738639247,0.32086856027450433,0.1270998118361028,0.04678338768929983,0.015020366564768782,,0.1371960529218556,0.029771026388102022,0.11531828337196223,0.6677589736449163,0.3364102782583184,0.02510722692760598,0.3056268499376087,0.12312633305243523,,,,0.0,,0.017739227051751738,,0.0,0.6956618356787605
28,Cesar Azpilicueta,Chelsea,29,27,0.1486861503751176,0.15969993929179296,0.0,0.17135358342793613,0.0,0.0,0.0,,0.2158922269701986,0.5060185874783714,0.6964912647973871,0.0,0.04672270504094576,0.0,0.0,0.5207807216138761,0.16073480415519387,0.11055184365959844,,0.14362217045287004,,0.0,0.02201667047470745,0.0,0.0,0.5015616705658779,0.44210582744558996,0.08741631258644647,0.448163581093216,0.06964822854801025,0.1456498684673673,0.02316829410081697
29,David Silva,Man City,28,19,0.14863230889099152,0.21903708678672434,,,,0.11752901505163149,,,,0.08500296155738651,0.5310455117886852,0.0,,,,,0.3926982370705103,0.21852714253020655,0.42989140948194665,0.0821287783275609,,0.0,0.09693502821955113,0.5809942947625565,0.05475389796803024,0.0,0.033282498265252,0.0,0.6236340876817109,0.8198128556607394,0.0,0.0954689305819951
30,Gylfi Sigurdsson,Everton,29,26,0.14798654755703664,0.16506191842900242,0.0,0.05038148137668547,0.14775521422217572,0.02750409230596492,0.38068612916734773,,,,0.04657409058866382,0.17008745353634547,0.08336522459913535,0.23532775917101487,0.0,,0.01813138134529889,0.054955813461845,0.08965446964109394,0.056561018353521564,0.10087188702344639,0.0,0.0,0.0,0.44092833262535,0.8897890973410586,0.19356063192976,0.04699637913833851,0.8616512621321506,0.019790183453759057,0.3122688659811325,0.06476911175997385
31,Jordan Henderson,Liverpool,29,25,0.14787768000783255,0.17153810880908577,,,,0.07265902479816176,0.3929133618775621,0.1261360214381682,0.29007701899883326,0.1264147463988478,0.39839309386656346,0.4322386589935943,0.16327133643558792,0.0,,0.04254264048300309,0.35901076143300065,0.5113535409057801,0.0,0.11122722334281669,0.7868942099050026,0.28729789791032984,0.06058524534966244,0.0,0.0,0.0,0.0,,0.12743793809022977,0.0,0.0,0.0
32,Bernardo Mota Veiga de Carvalho e Silva,Man City,28,24,0.14396897023844085,0.16796379861151434,0.0,,0.01789120862697872,0.18490851663486235,0.021817161134638993,,0.0,0.22799670835009664,,,0.07784918915515869,0.0,0.06602473414193598,0.03985438880201913,0.2791464537379676,0.739872770085493,0.0,,0.15681937487893716,0.2847592914763023,0.12500587000747865,0.4381549960261871,0.0,0.0,0.1226551714803407,0.6740590017841993,0.0,0.33146372012631153,0.24285261022743593,
33,Lys Mousset,Sheffield Utd,28,23,0.13843910231767348,0.16853455934325468,,,,0.4393839721445015,0.3580143231490989,,0.0,0.0,0.0,0.0,0.04562008281668536,0.5809563691289898,0.0,0.0,0.0,0.0,0.5951278727779407,0.5255201326455642,0.0,1.29683439426368,0.0,0.0,0.0,0.0,0.0,0.0,0.034837717968397144,,,
34,Nicolas Pepe,Arsenal,28,24,0.13755762714778977,0.16048389833908805,0.0,,0.2952862989858026,1.2526906631851826,,,0.0,0.1726998944352117,0.0367229974804268,0.555201191560139,0.0,0.0,,0.0,0.0,0.14181002161649048,,0.0,0.0,,0.09399360232787454,0.06238447434138888,0.020728541398209833,0.0,0.1606367323288367,0.08900609669798139,0.4127051600482505,0.3916282485733564,0.16611963715896114,0.0
35,Abdoulaye Doucoure,Watford,29,28,0.13703802741411952,0.14193224267890953,0.13381550254283014,1.1087570348428373,0.0,0.05190247013107192,0.0294775693059692,,0.2219195555973133,0.051707535733905206,0.4682468051798747,0.11019488721093303,0.0,,0.0,0.2157396079684883,0.0,0.0,0.06509231910652773,0.1836911055480871,0.0,0.4936483156570824,0.027427803099767775,0.14845959469903386,0.0,0.0,0.0,0.06347420056336642,0.0,0.18527787850947064,0.31044299970224665,0.10482760961065996
36,Leandro Trossard,Brighton,29,23,0.13626263155300228,0.17180940500161154,0.31018994426259666,0.46211515255784313,0.0,0.0,0.10237749539474864,,0.0,0.046355627752460625,0.09057964029478172,0.15488403439305898,0.3067630166956104,0.019160344954597622,0.0,0.0,0.5485270858732908,0.0,0.04235360535799399,0.030547732993536584,0.6167431913826005,0.6901268966545802,0.02273879795477181,,,,,,0.0,0.5081537485145944,0.0,
37,Teemu Pukki,Norwich,29,28,0.13481627778680455,0.13963114485061898,0.010102445474709466,0.0,0.025794647691767175,0.0,0.0,,0.11652938284231305,0.0559312629850501,,0.0,0.0,0.0,0.0,0.02204881365872002,0.04394200858043102,0.02741127905384197,0.022037476064283835,0.39330960714637847,0.10513820111285324,0.08125120529425986,0.0,0.016965107480334297,0.19595809188824317,0.0974500766918199,0.0,1.0359953039477297,0.0,1.0284378321302705,0.46046975397291956,0.1708995598014066
38,Andreas Pereira,Man Utd,29,23,0.12873736472477776,0.16232102508776325,,,,0.0,0.0,,0.03636451909081778,0.45082614822541006,0.23384789544842347,0.05070939044407062,0.5971894391163273,0.05813014206792095,,,0.19461905704352578,0.0,0.3202734778567182,0.0,0.1273631551589843,0.019930905014602495,0.1306352638402077,0.17460847878026095,0.0,0.05333072322968762,0.39993005359826417,0.05017201666781287,0.0,,0.0,0.8354529114355211
39,Jamie Vardy,Leicester,29,26,0.12605194530580416,0.14059640053339695,0.0,,0.0,0.0,0.7289549614796755,,0.0,0.0,0.5428568965490465,,,0.0,0.7781695971812449,0.0,0.11457811047169265,0.0,0.11846241303045262,0.641014437306669,0.06734397207131336,0.0,0.0,0.017431648868986356,0.0,0.04565345399891781,0.03416933828626662,0.027505534146759665,0.5393660504772964,0.0,0.0,0.0
40,Ryan Fraser,Bournemouth,29,28,0.12558991946785872,0.13007527373456795,0.21552946934682263,0.1315729967339386,0.0,0.3341860009728774,0.11850763788149779,,0.44220344129752376,0.0670378946814691,0.17327898175448883,0.43710401977525937,0.04073852714490069,0.10961585260503949,0.10182647369645119,0.20557268220122968,0.16902499479809832,0.025170003224804453,0.02308866616359877,0.062309372412739004,0.08847725427526683,0.17603139410363453,0.11585902119230476,0.0,0.05993659285837843,,0.0,0.0,0.43836426266704775,0.0,0.06476461060535747,0.04190751417517309
41,Youri Tielemans,Leicester,29,28,0.125205414027037,0.12967703595657404,0.13453198506810987,0.0,0.4714522486425221,0.0,0.184656028738835,,0.026983821160423572,0.0,0.081029265118701,0.1948841851675097,,0.0,0.03303275051940544,0.10998317451599075,0.06608075922704926,0.11888005626115901,0.4588418177519768,0.11599488886502572,0.43827049837504095,0.05841979088337041,0.20337860692538426,0.09027677728616564,0.0,0.08869429355145317,0.126880948324548,0.0,0.4524711757718541,0.11496353140661779,0.0,0.061250403222930135
42,Jack O'Connell,Sheffield Utd,28,28,0.1243858273973458,0.1243858273973458,0.0,,0.7383006438548264,0.044680054463885024,0.0,,0.0,0.33244529297313513,0.0,0.832173223496691,0.0,0.21876877242698153,0.0,0.0,0.0,0.0,0.0,0.030585393456053836,0.04035231294233444,0.012696016699550734,0.546922044451087,0.6387952641699708,0.0,0.0,0.0,0.0,0.0,0.04708414819116623,0.0,0.0
43,Aaron Wan-Bissaka,Man Utd,29,26,0.12381266904698719,0.1380987462447165,0.19836915937596059,0.024449619563736712,0.0,0.07426915652344002,0.5487529886984168,,0.4433668253263683,1.362230250321365,0.0,0.0,,0.3138485094651829,0.0,0.0,0.08462726117963044,0.0,0.016893475566771184,0.0,0.049018102664578164,0.0,0.0,0.06725631700588118,,,0.0,0.11116258488841992,0.09308037326222189,0.04565668463385287,0.0,0.15758609388680206
44,Ricardo Domingos Barbosa Pereira,Leicester,29,28,0.12280547351822432,0.12719138328673232,0.21316141900124855,0.08657988694582375,0.16295057970829058,0.10670027149060281,0.0,,0.8939283295692233,0.1635823576450411,0.0,0.0,,0.0,0.0,0.0,0.3643516382425967,0.4037770365559383,0.7039385102394301,0.0,0.014347936307411354,0.0,0.0,0.23107243855335322,0.0,0.04648997630574881,0.09756512849064147,0.0,0.01693210651611103,0.0,0.0,0.055981116457043574
45,Bamidele Alli,Spurs,29,22,0.1223837434705146,0.16132402548386016,0.0,0.07999984073806761,0.0,0.05695301023735584,0.0,,0.0,0.5148467062556951,0.023293938214860827,0.531353201336624,0.05277141643993391,0.10481718821853835,0.0,0.6066606056011051,0.7882589285739652,0.08025608984726822,0.048776310927425744,0.20886277110209592,0.26009639868867085,0.13185608375603552,0.0,0.060326070707281874,,,,,0.0,,,
46,John Fleck,Sheffield Utd,28,25,0.12228863087680823,0.13696326658202523,0.0,,0.027967952280519546,0.09016771219310975,0.05990190426042539,,0.0,0.3684690820978713,0.5697380253308568,0.0,0.0,0.021680620287451813,,0.0,0.014722118963583204,0.013465649083626975,0.5477070848581164,0.1965164525048243,0.08176216992789008,0.07766206307745604,0.11792878661564911,0.12606899549783787,0.0,0.7015341742840814,0.07604682397098948,0.1854131632989112,,,0.11075305920550176,0.03657582681192822
47,Maximillian Aarons,Norwich,29,27,0.12110279105723948,0.13007336817259055,0.05876331303286142,0.024613332756724907,0.0,0.0,0.6133632671908711,,0.0,0.0449184052315665,0.0,0.14489096262462506,0.0,0.29230002851399184,0.0,0.7101608041404177,0.0,0.2778073627599635,0.0,0.04258921944081718,0.0,0.0,0.681995101709471,0.014691957968002347,0.03781912006831892,0.0,,,0.34685364909779803,0.0,0.2212144161245151,0.0
48,Matt Targett,Aston Villa,28,20,0.12066144532079624,0.16892602344911473,0.14531641669903048,,0.0,0.050929630911532936,0.05250457491422133,,0.029588533396344922,0.24554777413215756,,,0.0,0.06635561033238827,0.2849818479909346,0.05002057108583089,0.7992509125734547,0.0,0.5639626149401724,0.08310860098889777,0.0,0.2024165978065205,0.028901406481080742,0.4460110267319494,0.07409868310595828,0.2555256668918199,,,,,,
49,Pierre-Emerick Aubameyang,Arsenal,28,26,0.12006729422496644,0.12930323993457923,0.29388455987020173,,0.0,0.0,0.206975519147854,,,,0.0,0.09496125380055909,0.13961821990486423,0.0,0.0,0.0,0.4365312577651816,0.32242637669954566,0.10491479480269696,0.0,0.7124207319612812,0.0,0.09003155795443357,0.0,0.05757465823198115,0.5615637623724737,0.0,0.0,0.05572418118994421,0.17848464461783478,0.1067727199802086,0.0
50,Andriy Yarmolenko,West Ham,29,15,0.11629394704841498,0.22483496429360228,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.05877634074972807,0.0,1.7932054322259448,0.09534292735463017,0.583376896236344,0.36697363715367554,0.12146743544877313,0.008841813903289215,0.13515095140426056,0.20938902992738903,0.0,
51,Joelinton Cassio Apolinario de Lira,Newcastle,29,29,0.11612859465293617,0.11612859465293617,0.0,0.0,0.009019011817234874,0.017483500979479993,0.0,,0.0,0.0,0.0,0.0,0.7511100251179633,1.2510368846213729,0.0,0.6140739301657968,0.0,0.0,0.03744563490535419,0.03210002008300456,0.0,0.09719244934040969,0.02475309234169873,0.0,0.02727196983369106,0.0,0.14843577911509762,0.11482177004565487,0.07985614004860468,0.15059223491154583,0.012536801608240547,0.0
52,Serge Aurier,Spurs,29,24,0.1156984992928158,0.13980235331215243,0.08700142814464247,0.07793149502590697,0.0,0.05789770112446302,0.0,,0.5611126246651259,0.14843009706107255,0.9438331550119998,0.02834332045171446,0.0,0.057504818469026005,0.014054526729495495,0.0,0.0,0.0,0.22318846744443846,0.3226586669616493,0.5122838195721034,0.024742673465998215,0.03908953056649841,0.06564541937018356,,0.0,0.10545199163839056,0.08608674378894926,,,,
53,Ayoze Perez,Leicester,29,25,0.11425218436591737,0.13253253386446415,,0.1141106680221036,0.0,0.11374056166114146,0.3423193068280006,,0.09187836997399089,0.09900435625026721,0.0,0.9433261760911967,0.6525377892909748,0.0,0.03796625683990171,,,0.11481218185153216,0.0,0.07254807665580584,0.0,0.0,0.476653156715302,0.0,0.10062188254302097,0.01989270990312419,0.07353551404186343,0.0,,0.06036633994337772,0.0,0.0
54,Oliver Norwood,Sheffield Utd,28,28,0.1139614359364324,0.1139614359364324,0.03497510613877861,,0.11488942457937436,0.0,0.04109605724317002,,0.0,0.055530612380357655,0.6647231724544327,0.049065944710713495,0.6359280376226842,0.08547860124244083,0.03424399026729759,0.21865184760050882,0.0,0.0,0.07423513917703133,0.07049810269619779,0.06009407740689819,0.0,0.0,0.016166992293799344,0.047511287513854104,0.13351988687760005,0.0,0.437775852582038,0.023892919990850088,0.05361641084999687,0.2714576170130397,0.06756912557904352
55,James Tarkowski,Burnley,29,29,0.11070120550282647,0.11070120550282647,0.5700616486661505,0.06243342441469798,0.0,0.0,0.0,,0.11769856180289157,0.0,0.0,0.5391706321220066,0.0,0.0,0.0,0.0,0.00996586853527421,0.0,0.0,0.0,0.43742725160333745,0.0,0.911088122189551,0.4199603509003715,0.07733151865515647,0.0,0.0,0.06519758069253,0.0,0.0,0.0,0.0
56,Harvey Barnes,Leicester,29,27,0.1087507089667271,0.11680631703833652,0.01418663619598967,0.20430457884936648,0.0,0.0,0.09366397880516913,,0.2557127833812865,0.22950748554884076,0.0,,0.06147381351625092,0.061189093251999074,0.38988046987024977,0.0,0.0,0.0,0.0,0.3818863016824187,0.04326657073309361,0.0,0.6295591977047631,0.1899058028241939,0.0,0.49254493440972996,0.07951403274318616,0.0,0.027174880518548158,0.0,,0.0
57,Ryan Bertrand,Southampton,29,24,0.10781939972919768,0.13028177467278054,0.11072672939857359,0.04334663147253254,0.04571994984512105,0.39731732103147405,0.1031368773973034,,0.10213893038665983,0.20137895040130968,0.7503900499593826,0.02823732418476919,0.0,0.0,0.4967942421973832,0.0,0.0,0.0,0.0,0.2786128344193928,,,0.0,0.19284364431931109,0.07928476706254438,0.15650528162235142,0.14032905844862364,,,,0.0,0.0
58,John Lundstram,Sheffield Utd,28,27,0.10766853670835953,0.11165626029015063,0.4258626411923011,,0.0,0.0,0.08917064986099718,,0.0,0.0,0.08442791846468674,0.0,,0.0,0.0,0.28273253427975187,0.2657556085098661,0.0,0.0,0.0,0.015376428742278373,0.12179916164118618,0.03786352500819931,0.02745353222210432,0.03315879504559304,0.017078127513076104,0.5069024952796876,0.07394952645844625,0.0,0.0,0.5575893194800351,0.4755987641358576
59,Troy Deeney,Watford,29,18,0.10509919634869182,0.1693264830062257,0.04321062967470836,0.4297968662928221,0.052174310693777086,0.0,0.39895903883218176,,0.027475076181291955,0.3761398996584284,0.23374618768496458,0.6162709379837008,0.30980824751020625,0.0,0.0,0.4101898362270185,0.034456730384081286,0.0,,0.0,,,,,,,,,,,0.025747019014217908,0.08990191397466335
60,Jorge Luiz Frello Filho,Chelsea,29,26,0.10463821967848655,0.11671186041061962,,0.02128880705419257,0.13428734812777116,0.03238209242278708,0.0,,0.446340862343862,0.015505724506711588,0.0,0.0,0.0,0.05959942580476614,0.022146457297242066,0.2515458259735478,,0.0,0.0,0.0,,0.3127477648652524,0.0,0.0726980118815581,0.0,0.43735397273975585,0.020023553449070766,1.0599749384479513,0.1025806374900991,0.04603294827154215,0.0,0.0
61,Conor Hourihane,Aston Villa,28,18,0.10436906979943172,0.16235188635467157,0.5364296267196432,,0.0,,,,,0.0492243146273882,0.05933941730471365,0.0,0.3934608144988116,0.05962077139803858,0.0,,,0.0,0.0,1.0939352563979856,,0.0,,0.06479570620343983,0.5931520387269272,0.015218411337402586,0.0,,0.03699485904292277,,,0.020162738126814808
62,Marcus Rashford,Man Utd,29,22,0.10347253655540052,0.1363956163684825,,,,,,,,,0.0,0.0,0.0,0.0,0.08347175267127735,0.026975266832033624,0.11808532114079014,0.0,0.07523142408620175,0.6104823439169749,0.6682766283708695,0.051996587484734666,0.8676013579635901,0.06277413331671133,0.05665773551852217,0.047885416217238796,0.009723851564078085,0.016112789275232346,0.09260045594329198,0.06188433899436498,0.15094415681070364,0.0
63,Sergio Aguero,Man City,28,22,0.10180776084004031,0.12957351379641494,0.0,,0.37526948062521476,0.04021288692612363,0.0,,0.15971303787736363,0.0,0.13895832971513855,,0.0,0.0,0.0,,,,,0.2319214010073748,0.0,0.0,0.0,,0.09485922822513895,0.0,1.1552677140313594,0.05687055182194262,0.32376964790575996,0.22311559267097753,0.05065943271473479,0.0
64,Ismaila Sarr,Watford,29,19,0.10100773955507822,0.15416970774196148,0.01296108424290752,0.49702536236310413,0.0,,,,,0.5811828122919694,0.40535823783098063,0.38902923507903636,0.0368613806912078,0.0,0.0,0.0709912623785997,0.367847458707142,0.06296980352994616,0.0,0.0,,,,,0.0,0.02523927591329883,0.0,0.47975853406907615,,0.0,,
65,Alexandre Lacazette,Arsenal,28,20,0.10040708660649954,0.14056992124909934,0.049440439997829835,,,0.49063394820073947,0.11247276627578914,,0.0,0.027827433670871617,0.4763921760077166,0.20303576992530864,0.0,0.13777733569127545,0.0,,,0.16551946407313492,0.07199905179158686,0.04566954939273307,0.0,0.7446340758084342,0.09870729390884098,0.024218003547053012,,,,,0.13598787035811677,0.0,0.027083246332555867,
66,Ilkay Gundogan,Man City,28,25,0.10039797883279447,0.11244573629272982,0.05745368917843092,,0.055046973697965955,0.0,0.5320762875739093,,,0.057638878135364266,0.0,0.09918858146124565,0.0,0.0,0.08516416326480723,0.08653398656647397,0.10268004910022126,,0.019948228096232014,0.08232666363876455,0.18187337082603824,0.526436460127294,0.1074790590774501,0.6044359245698696,0.06578780677970313,0.0,,0.012263014347509312,0.0,0.05225569499823639,0.08255457587872907,0.0
67,Allan Saint-Maximin,Newcastle,29,18,0.09980905494244481,0.1608034774072722,0.48914692796935155,0.0,0.04182719024971163,0.8506579527068263,0.02257853248327101,,,0.5708252915705156,,,,,,,0.019204991944662443,0.03820565262897814,0.0,0.0,0.08022935842161227,0.3626213668431785,0.02442418247995754,0.18864529454419712,0.10129177359479548,,0.10480407789384205,,,0.0,,0.0
68,Joshua King,Bournemouth,29,19,0.09956865919917302,0.15197321667242197,,0.07009616230831275,0.8792135831725162,0.0,,,,,,,0.10944513994991295,0.0,0.0,0.08691700575794369,,,,,0.04700925222695482,0.10590576840334004,0.31985132261393134,0.047365716024863135,0.015541884861146604,0.2578341446895163,0.0,0.7545846675595687,0.038499427568405034,0.11841400390969431,0.0,0.03681303772991218
69,Tammy Abraham,Chelsea,29,25,0.09853106738486514,0.11429603816644356,,,0.0,,0.06489806954517068,,0.05125331632566114,0.0,0.08288251355374467,0.0959956754110144,0.0,0.0,0.0,0.025562791583242005,0.0,0.09661378057977225,,0.20887387169051644,0.0,0.6811142437042931,0.11241318744555584,0.0,0.42188662031670915,0.10206259020308768,0.0,0.0,0.8097621701062717,0.0772615926134244,0.02682053108262592,0.0
70,Ross Barkley,Chelsea,29,13,0.09613015260689158,0.21444418658460426,0.673782695786827,0.0,0.06505030566667186,,0.0,,0.0,0.0,0.12164177914706495,,,,,,,,,,,,,0.0,,0.34168052819585665,,1.3028416265147822,0.0,0.24888112656810896,,0.03389636372054383
71,Jonjo Shelvey,Newcastle,29,17,0.09546347592302289,0.16284945892750963,0.3055325806482824,0.1395247170089393,,,,,,0.18238347350791334,,0.8305444605233151,0.07665497702446349,,0.012253257369194545,,0.12571677265889977,0.09254128943314459,0.028804457462179064,0.1894994381205682,0.2992865172647061,0.0,0.0,,,,0.36989397539662205,0.0,,,0.11580488534943645,0.0
72,Aaron Mooy,Brighton,29,22,0.09520953739207891,0.12550348110774037,0.03133442545919264,0.3198359682304396,0.12746671830919631,0.02147543606481716,0.0,,0.6726577302635818,0.0,,0.09815698329596434,0.18344153570036317,0.027004276660558667,0.1330225461531035,0.03744860936332021,0.0,0.31359265253905727,0.062108978668501576,0.6850335033653667,,,,0.0,0.023249428490086183,0.0,0.02524779180673909,0.0,,,0.0,
73,Jack Stacey,Bournemouth,29,12,0.09434397558511312,0.2279979409973567,0.0,1.634474389426661,0.41067059250969756,,,,,,,,0.0,0.602329272739261,0.019705090513576193,0.0,,,0.0,,,,,,0.0,0.0687959467790847,0.0,0.0,,,,
74,Sofiane Boufal,Southampton,29,19,0.09370603033023998,0.14302499366194524,0.0,0.13114896394952852,,0.0780637856296668,0.0,,,0.0,,,0.0,0.0,,,0.040068293825388325,,0.12089167618635299,0.41624162729376163,0.0,,,0.0,0.0,0.13891324366806385,0.015264167862178407,0.41147085246362847,0.6299988980898653,0.6750596813115194,,0.06035368929700589
75,Benjamin Chilwell,Leicester,29,23,0.09368685835948821,0.11812690836631123,,0.09562134586867561,0.0,0.0871324829017274,0.13317925898071775,,0.0,,0.02574643642579039,0.0,,0.0,0.0,0.08591106513265184,0.11811329890851761,,0.1541020953736539,0.5488301459808603,0.11359852378180232,0.02489369249708289,0.8948287047130776,0.0,0.0,0.04617116300242255,0.023413997451694635,0.0,0.216767370637873,,,0.14860931076861125
76,Bukayo Saka,Arsenal,28,18,0.09296225113891007,0.14460794621608233,0.3217014768108651,,0.7347601023248864,0.3962320329000477,0.0,,0.0,0.0,,0.0,0.11400399625691518,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.07368622195285429,0.0750836455383086,0.6541567802732989,0.23331877583230562,,,,,
77,Djibril Sidibe,Everton,29,21,0.09237614467234204,0.12756705692847234,0.0220272327803812,0.0,0.0,0.1878147448297923,0.011800751355871424,,0.038032722534460384,0.0,0.0,0.11553822529348917,0.06566612082937923,0.12561650903620206,0.0,,1.0645544046549862,0.0,0.41599651464529236,0.0,0.3205862853272626,0.0,0.015019875855104978,0.29625480835569706,0.0,,,,,,,
78,James McArthur,Crystal Palace,29,28,0.09237195820851196,0.09567095671595882,0.08549276597750596,0.2805449856313969,0.04021378122646788,0.07285391784456062,0.4385028215713574,,0.0,0.12092166884510457,0.0,0.0,0.0,0.0,0.013816968366910022,0.0,0.0,0.22560803556950013,0.0,0.1501740539058211,0.0,0.0,0.568678525219709,0.21385664736521484,0.0,0.11950470012933118,0.17228249159154388,,0.08287729997338729,0.0,0.0,0.09345812482903604
79,Wilfried Zaha,Crystal Palace,29,29,0.09230141743948884,0.09230141743948884,0.0,0.0,0.0602549308698153,0.06177042420097425,0.2185984124368368,,0.0522087229606487,0.12152194882573195,0.10382771776991165,0.594876641423062,0.02330510293508613,0.04633412292921848,0.10694122562886718,0.034598164657499465,0.08441068545852914,0.012203778400784907,0.13615396308712174,0.0,0.0806962264669262,0.09634230599369736,0.0,0.024959158350918154,0.45785183135911656,0.2795992897236218,0.0,0.0,0.05902056388607346,0.0,0.021265888380735454,0.0
80,Callum Wilson,Bournemouth,29,28,0.09085231439076151,0.09409703990471728,0.0,0.0,0.0,0.13245781368921045,0.4438210238848809,,0.12103225547842487,0.0,0.0,0.09909512252130138,0.0,0.2986735385515079,0.0,,0.0,0.024798515854192724,0.01689909879243109,0.05051037283568956,0.0,0.17278943259108664,0.0,0.2587827489114303,0.3602345967886175,0.04578506063242352,0.0,0.0,0.12484993219108809,0.30835028200392345,0.1766373226058757,0.0
81,Calum Chambers,Arsenal,28,14,0.09029254299160636,0.1805850859832127,,,,,,,,,,,0.49372478537992115,,0.7221753729683154,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11194705385276556,0.5460430885141027,0.6183547817890774,0.03594612126079581,,,,,0.0
82,Christian Benteke,Crystal Palace,29,20,0.087585771730375,0.12699936900904377,0.5699206183510946,0.3890036074374093,0.0,0.052402608362359826,0.0406038580744385,,,,,,,,0.06325826441233552,0.06376824230318998,0.0,,0.0,0.0,,0.0,0.07189296070633207,0.0,0.0,,0.5210009339772874,0.11947453429755975,0.0,0.0,0.04492640081159947,0.6037353514472684
83,Nathan Redmond,Southampton,29,23,0.08620077295382002,0.1086879311156861,,,,,0.054236999800280024,,0.10245728411244799,0.2557263316236414,0.6233506234915004,0.16746583049324537,0.007755361953391867,0.0,0.055700419511808444,0.0,0.0,0.06898103785126175,0.0,0.39056157920412915,0.0,0.07690394896550788,0.0,0.0,0.0,0.1003291402979985,0.11727361611034645,,,0.38592439550613306,0.09315584673908836,0.0
84,Anthony Martial,Man Utd,29,23,0.08605692807647282,0.1085065614877266,0.0,0.0,0.11210860181894695,0.0,0.034692858889714864,,0.14234492321344053,0.0,0.0,0.0745070134543094,0.0,0.040735791691306936,0.8831627552247148,0.021773579837936357,0.10826453347462299,,0.0,0.0,0.8286027961955847,0.0,0.09677134702675351,0.0,,,,,,0.07650116967905952,0.0,0.07618554371132095
