,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
3433,586,191,1,1,False,2019-12-29T14:00:00Z,1,2,20,31,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,40,0,0,0,0
3434,586,202,4,0,False,2020-01-01T12:30:00Z,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,3603,4034,4297,694
3435,586,213,5,0,True,2020-01-11T15:00:00Z,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,620,4951,1552,932
3436,586,226,13,0,False,2020-01-18T17:30:00Z,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-46,5118,733,779
3437,586,232,3,0,False,2020-01-21T19:30:00Z,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-77,5659,717,473
3438,586,250,19,0,False,2020-02-01T15:00:00Z,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,725,6440,842,117
3439,586,253,18,0,True,2020-02-08T17:30:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,890,7510,1346,456
3440,586,268,15,0,False,2020-02-22T15:00:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,312,8076,847,535
3441,586,273,7,0,True,2020-02-29T12:30:00Z,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-209,8117,430,639
3442,586,290,20,0,False,2020-03-07T15:00:00Z,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-133,8112,402,535
3443,627,268,15,0,False,2020-02-22T15:00:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,401,419,410,9
3444,627,273,7,0,True,2020-02-29T12:30:00Z,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,112,564,153,41
3445,627,290,20,1,False,2020-03-07T15:00:00Z,0,0,29,10,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.8,8.0,0.9,55,-31,549,64,95
3446,83,3,16,6,True,2019-08-10T14:00:00Z,3,0,1,90,0,0,1,0,0,0,0,0,0,0,0,27,21.2,0.1,2.0,2.3,50,0,47250,0,0
3447,83,11,1,1,False,2019-08-17T11:30:00Z,2,1,2,90,0,0,0,2,0,0,0,0,0,0,0,10,21.6,20.6,31.0,7.3,50,-1351,52788,2351,3702
3448,83,30,20,2,False,2019-08-25T15:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,19.4,0.2,4.0,2.4,50,-1628,53156,2770,4398
3449,83,32,10,1,True,2019-08-31T16:30:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,0,0,9,23.6,0.3,0.0,2.4,50,-960,53936,3546,4506
3450,83,43,4,2,False,2019-09-14T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,11,11.2,0.1,0.0,1.1,50,4305,60452,8816,4511
3451,83,52,14,6,True,2019-09-21T14:00:00Z,2,0,6,90,0,0,1,0,0,0,0,0,0,0,0,22,17.2,0.3,0.0,1.8,50,-310,60526,2860,3170
3452,83,61,2,1,False,2019-09-28T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,0,0,9,19.8,0.0,7.0,2.7,50,4538,66556,7551,3013
3453,83,73,8,6,True,2019-10-05T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,24,28.2,10.3,6.0,4.5,50,-886,65938,2836,3722
3454,83,86,9,1,False,2019-10-19T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,0,0,9,19.2,0.4,19.0,3.9,50,381,67164,3137,2756
3455,83,93,6,0,True,2019-10-26T16:30:00Z,2,4,10,90,0,0,0,4,0,0,0,0,0,0,0,19,22.8,10.5,2.0,3.5,50,-1380,65880,970,2350
3456,83,108,15,1,False,2019-11-02T15:00:00Z,3,0,11,90,0,0,0,3,0,0,0,0,0,0,0,13,12.0,1.1,2.0,1.5,50,-1588,64712,2068,3656
3457,83,111,19,5,True,2019-11-09T15:00:00Z,3,0,12,90,0,0,1,0,0,0,0,1,0,0,0,24,25.4,10.5,38.0,7.4,50,-2387,62731,1130,3517
3458,83,129,18,5,False,2019-11-23T15:00:00Z,0,3,13,90,0,0,1,0,0,0,0,1,0,0,0,24,24.0,0.1,2.0,2.6,50,-309,62871,2287,2596
3459,83,131,7,1,True,2019-11-30T15:00:00Z,0,2,14,90,0,0,0,2,0,0,0,0,0,0,0,11,18.8,0.4,38.0,5.7,50,931,64272,2754,1823
3460,83,142,11,0,True,2019-12-03T20:15:00Z,1,4,15,90,0,0,0,4,0,0,0,0,0,0,0,12,19.6,0.5,0.0,2.0,50,-2201,61929,522,2723
3461,83,158,17,0,False,2019-12-07T15:00:00Z,5,0,16,90,0,0,0,5,0,0,0,0,0,0,0,13,17.8,4.4,0.0,2.2,50,-2417,59689,612,3029
3462,83,162,13,6,True,2019-12-14T15:00:00Z,1,0,17,90,0,0,1,0,0,0,0,0,0,0,0,25,14.2,0.4,2.0,1.7,50,-1158,58921,1824,2982
3463,83,172,3,6,False,2019-12-21T15:00:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,0,21,14.0,0.5,0.0,1.5,50,1977,62463,3378,1401
3464,83,185,8,2,False,2019-12-26T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,18,35.6,0.3,2.0,3.8,50,833,62481,2305,1472
3465,83,193,12,0,True,2019-12-28T19:45:00Z,0,2,20,90,0,0,0,2,0,0,0,1,0,0,0,6,7.8,0.0,4.0,1.2,50,-705,61834,1236,1941
3466,83,203,2,1,True,2020-01-01T12:30:00Z,1,2,21,90,0,0,0,2,0,0,0,0,0,0,0,12,19.4,0.9,0.0,2.0,50,2466,65009,5828,3362
3467,83,213,6,1,False,2020-01-11T15:00:00Z,3,0,22,90,0,0,0,3,0,0,0,0,0,0,0,15,27.8,0.0,65.0,9.3,50,-4100,60886,1293,5393
3468,83,223,9,4,True,2020-01-19T14:00:00Z,2,1,23,90,0,1,0,1,0,0,0,1,0,0,0,14,12.2,0.8,39.0,5.2,50,-2819,58344,673,3492
3469,83,235,12,10,False,2020-01-22T20:15:00Z,0,2,24,90,0,1,1,0,0,0,0,0,0,0,1,36,38.4,20.5,4.0,6.3,50,-1204,57244,981,2185
3470,83,242,1,6,True,2020-02-02T14:00:00Z,0,0,25,90,0,0,1,0,0,0,0,0,0,0,0,21,15.8,10.8,29.0,5.6,50,4409,62693,6693,2284
3471,83,259,16,1,False,2020-02-15T12:30:00Z,1,2,26,90,0,0,0,1,0,0,0,1,0,0,0,14,20.0,0.2,0.0,2.0,50,12112,76128,14833,2721
3472,83,262,3,5,True,2020-02-22T15:00:00Z,3,0,27,90,0,0,1,0,0,0,0,1,0,0,0,18,11.4,0.3,0.0,1.2,50,7387,84172,11484,4097
3473,83,276,13,5,False,2020-02-29T15:00:00Z,0,0,28,90,0,0,1,0,0,0,0,1,0,0,0,19,21.0,0.2,9.0,3.0,50,5075,92726,7714,2639
3474,83,282,17,2,True,2020-03-07T17:30:00Z,1,1,29,90,0,0,0,1,0,0,0,0,0,0,0,9,17.6,0.3,38.0,5.6,50,-449,88639,3782,4231
3475,84,3,16,6,True,2019-08-10T14:00:00Z,3,0,1,90,0,0,1,0,0,0,0,0,0,0,0,23,18.0,0.2,36.0,5.4,50,0,96554,0,0
3476,84,11,1,1,False,2019-08-17T11:30:00Z,2,1,2,90,0,0,0,2,0,0,0,0,0,0,0,7,11.6,0.1,26.0,3.8,50,-2362,106328,4485,6847
3477,84,30,20,1,False,2019-08-25T15:30:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,15,33.6,0.5,21.0,5.5,50,-3526,105756,4665,8191
3478,84,32,10,1,True,2019-08-31T16:30:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,0,0,9,19.6,0.6,8.0,2.8,50,-4474,102910,3856,8330
3479,84,43,4,2,False,2019-09-14T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,12.4,10.3,2.0,2.5,50,4987,110483,13310,8323
3480,84,52,14,6,True,2019-09-21T14:00:00Z,2,0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,15.4,0.0,0.0,1.5,50,-1853,109083,3319,5172
3481,84,61,2,0,False,2019-09-28T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,1,0,0,0,10,27.0,0.3,7.0,3.4,50,992,111013,5031,4039
3482,84,73,8,9,True,2019-10-05T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,3,30,26.0,10.4,6.0,4.2,50,-3989,107175,1871,5860
3483,84,86,9,1,False,2019-10-19T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,0,0,0,0,16,27.8,10.3,0.0,3.8,50,3875,112853,7649,3774
3484,84,93,6,0,True,2019-10-26T16:30:00Z,2,4,10,90,0,0,0,4,0,0,0,0,0,0,0,25,25.8,10.8,4.0,4.1,50,-1417,111454,1975,3392
3485,84,108,15,0,False,2019-11-02T15:00:00Z,3,0,11,90,0,0,0,3,0,0,0,1,0,0,0,11,20.4,0.3,0.0,2.1,50,-1922,110004,3462,5384
3486,84,111,19,12,True,2019-11-09T15:00:00Z,3,0,12,90,0,1,1,0,0,0,0,0,0,0,3,33,30.8,10.3,4.0,4.5,50,-5349,105179,1690,7039
3487,84,129,18,17,False,2019-11-23T15:00:00Z,0,3,13,90,1,1,1,0,0,0,0,1,0,0,3,34,57.8,0.3,90.0,14.8,50,13787,122157,17888,4101
3488,84,131,7,1,True,2019-11-30T15:00:00Z,0,2,14,90,0,0,0,2,0,0,0,0,0,0,0,13,7.0,0.3,11.0,1.8,51,123325,257626,129133,5808
3489,84,142,11,0,True,2019-12-03T20:15:00Z,1,4,15,90,0,0,0,4,0,0,0,0,0,0,0,10,21.4,0.3,4.0,2.6,51,4927,255484,24117,19190
3490,84,158,17,0,False,2019-12-07T15:00:00Z,5,0,16,90,0,0,0,5,0,0,0,0,0,0,0,20,23.6,10.2,4.0,3.8,51,9525,267778,30593,21068
3491,84,162,13,6,True,2019-12-14T15:00:00Z,1,0,17,90,0,0,1,0,0,0,0,0,0,0,0,24,25.8,0.1,7.0,3.3,51,2015,272145,27954,25939
3492,84,172,3,6,False,2019-12-21T15:00:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,0,21,14.6,0.1,6.0,2.1,51,33145,329232,42861,9716
3493,84,185,8,2,False,2019-12-26T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,13,33.2,0.2,0.0,3.3,51,11310,321790,22327,11017
3494,84,193,12,1,True,2019-12-28T19:45:00Z,0,2,20,90,0,0,0,2,0,0,0,0,0,0,0,10,10.8,0.3,6.0,1.7,51,-10810,310152,8197,19007
3495,84,203,2,0,True,2020-01-01T12:30:00Z,1,2,21,90,0,0,0,2,0,0,0,1,0,0,0,10,11.8,11.2,28.0,5.1,51,22875,336610,44891,22016
3496,84,213,6,1,False,2020-01-11T15:00:00Z,3,0,22,90,0,0,0,3,0,0,0,0,0,0,0,11,16.4,0.1,0.0,1.7,51,-44937,290532,5937,50874
3497,84,223,9,2,True,2020-01-19T14:00:00Z,2,1,23,90,0,0,0,1,0,0,0,0,0,0,0,13,26.6,0.4,2.0,2.9,51,-31096,259941,2704,33800
3498,84,235,12,6,False,2020-01-22T20:15:00Z,0,2,24,90,0,0,1,0,0,0,0,0,0,0,0,26,30.6,10.4,2.0,4.3,51,-20564,236986,2706,23270
3499,84,242,1,5,True,2020-02-02T14:00:00Z,0,0,25,90,0,0,1,0,0,0,0,1,0,0,0,19,18.6,0.9,10.0,3.0,51,-865,240601,11842,12707
3500,84,259,16,2,False,2020-02-15T12:30:00Z,1,2,26,90,0,0,0,1,0,0,0,0,0,0,0,10,20.8,0.3,2.0,2.3,51,8612,250033,16793,8181
3501,84,262,3,6,True,2020-02-22T15:00:00Z,3,0,27,90,0,0,1,0,0,0,0,0,0,0,0,24,24.4,0.5,2.0,2.7,51,9167,260450,18324,9157
3502,84,276,13,6,False,2020-02-29T15:00:00Z,0,0,28,90,0,0,1,0,0,0,0,1,0,0,1,27,32.2,10.5,2.0,4.5,51,20446,296067,27090,6644
3503,84,282,17,1,True,2020-03-07T17:30:00Z,1,1,29,90,0,0,0,1,0,0,0,1,0,0,0,18,24.6,10.7,4.0,3.9,51,3081,283254,16350,13269
3504,85,3,16,6,True,2019-08-10T14:00:00Z,3,0,1,90,0,0,1,0,0,0,0,0,0,0,0,23,14.2,15.3,2.0,3.2,45,0,16279,0,0
3505,85,11,1,1,False,2019-08-17T11:30:00Z,2,1,2,90,0,0,0,2,0,0,0,0,0,0,0,12,10.2,15.4,1.0,2.7,45,707,20927,2336,1629
3506,85,30,20,2,False,2019-08-25T15:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,13,31.6,29.6,0.0,6.1,45,1983,24396,4941,2958
3507,85,32,10,1,True,2019-08-31T16:30:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,0,0,11,10.6,14.1,0.0,2.5,45,4264,29711,8458,4194
3508,85,43,4,2,False,2019-09-14T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,12,23.2,1.8,2.0,2.7,45,19089,50491,25349,6260
3509,85,52,14,6,True,2019-09-21T14:00:00Z,2,0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,18.6,40.0,2.0,6.1,45,7940,58515,12233,4293
3510,85,61,2,4,False,2019-09-28T14:00:00Z,2,2,7,90,0,1,0,2,0,0,0,0,0,0,0,22,32.8,15.3,2.0,5.0,45,6870,66270,11234,4364
3511,85,73,8,6,True,2019-10-05T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,23,15.0,4.9,2.0,2.2,45,3955,71146,6914,2959
3512,85,86,9,0,False,2019-10-19T14:00:00Z,2,1,9,90,0,0,0,2,0,0,0,1,0,0,0,15,16.0,17.3,2.0,3.5,45,6772,78842,13027,6255
3513,85,93,6,0,True,2019-10-26T16:30:00Z,2,4,10,90,0,0,0,4,0,0,0,0,0,0,0,16,25.4,13.0,2.0,4.0,45,-1030,77616,2751,3781
3514,85,108,15,1,False,2019-11-02T15:00:00Z,3,0,11,90,0,0,0,3,0,0,0,0,0,0,0,10,14.0,3.8,0.0,1.8,45,963,79064,5025,4062
3515,85,111,19,0,True,2019-11-09T15:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2076,77381,2477,4553
3516,85,129,18,0,False,2019-11-23T15:00:00Z,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8788,68386,1080,9868
3517,85,131,7,0,True,2019-11-30T15:00:00Z,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11941,56587,656,12597
3518,85,142,11,0,True,2019-12-03T20:15:00Z,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6548,50277,118,6666
3519,85,158,17,-1,False,2019-12-07T15:00:00Z,5,0,16,90,0,0,0,5,0,0,0,1,0,0,0,4,15.2,1.6,0.0,1.7,45,-7033,43396,111,7144
3520,85,162,13,0,True,2019-12-14T15:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2593,40965,554,3147
3521,85,172,3,0,False,2019-12-21T15:00:00Z,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3676,36973,159,3835
3522,85,185,8,0,False,2019-12-26T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2347,35114,266,2613
3523,85,193,12,0,True,2019-12-28T19:45:00Z,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2139,33059,186,2325
3524,85,203,2,0,True,2020-01-01T12:30:00Z,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1979,31213,716,2695
3525,85,213,6,1,False,2020-01-11T15:00:00Z,3,0,22,90,0,0,0,3,0,0,0,0,0,0,0,5,13.0,0.6,0.0,1.4,42,-717,30688,1602,2319
3526,85,223,9,0,True,2020-01-19T14:00:00Z,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-403,30384,1284,1687
3527,85,235,12,6,False,2020-01-22T20:15:00Z,0,2,24,90,0,0,1,0,0,0,0,0,0,0,0,22,8.6,3.6,0.0,1.2,42,-992,29350,396,1388
3528,85,242,1,6,True,2020-02-02T14:00:00Z,0,0,25,90,0,0,1,0,0,0,0,0,0,0,0,23,16.4,1.8,0.0,1.8,42,664,30252,1964,1300
3529,85,259,16,0,False,2020-02-15T12:30:00Z,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,3604,34005,4648,1044
3530,85,262,3,0,True,2020-02-22T15:00:00Z,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-2755,31151,889,3644
3531,85,276,13,0,False,2020-02-29T15:00:00Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-2845,27889,29,2874
3532,85,282,17,0,True,2020-03-07T17:30:00Z,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1613,26675,45,1658
3533,86,3,16,0,True,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10554,0,0
3534,86,11,1,0,False,2019-08-17T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1013,11120,268,1281
3535,86,30,20,0,False,2019-08-25T15:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-922,10700,258,1180
3536,86,32,10,0,True,2019-08-31T16:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-608,10486,289,897
3537,86,43,4,0,False,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-371,10420,367,738
3538,86,52,14,0,True,2019-09-21T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-323,10230,197,520
3539,86,61,2,0,False,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-463,9894,154,617
3540,86,73,8,0,True,2019-10-05T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-355,9626,96,451
3541,86,86,9,0,False,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-268,9461,67,335
3542,86,93,6,0,True,2019-10-26T16:30:00Z,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-160,9354,47,207
3543,86,108,15,0,False,2019-11-02T15:00:00Z,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-332,9073,65,397
3544,86,111,19,6,True,2019-11-09T15:00:00Z,3,0,12,90,0,0,1,0,0,0,0,0,0,0,0,26,14.4,13.5,15.0,4.3,43,-172,8945,51,223
3545,86,129,18,6,False,2019-11-23T15:00:00Z,0,3,13,90,0,0,1,0,0,0,0,0,0,0,0,24,14.0,0.8,1.0,1.6,43,534,9705,794,260
3546,86,131,7,0,True,2019-11-30T15:00:00Z,0,2,14,90,0,0,0,2,0,0,0,1,0,0,0,9,16.6,1.3,4.0,2.2,43,2726,12842,3146,420
3547,86,142,11,0,True,2019-12-03T20:15:00Z,1,4,15,90,0,0,0,4,0,0,0,0,0,0,0,6,17.6,1.8,0.0,1.9,43,-141,12452,587,728
3548,86,158,17,0,False,2019-12-07T15:00:00Z,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-503,11972,512,1015
3549,86,162,13,6,True,2019-12-14T15:00:00Z,1,0,17,90,0,0,1,0,0,0,0,0,0,0,0,20,12.4,1.4,0.0,1.4,43,-930,11040,75,1005
3550,86,172,3,6,False,2019-12-21T15:00:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,0,19,6.4,0.8,0.0,0.7,43,1324,13045,1626,302
3551,86,185,8,2,False,2019-12-26T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,7,18.8,0.5,0.0,1.9,43,1688,14502,2063,375
3552,86,193,12,0,True,2019-12-28T19:45:00Z,0,2,20,90,0,0,0,2,0,0,0,1,0,0,0,14,23.8,22.1,7.0,5.3,43,186,14639,620,434
3553,86,203,2,1,True,2020-01-01T12:30:00Z,1,2,21,90,0,0,0,2,0,0,0,0,0,0,0,15,14.2,17.9,20.0,5.2,43,3107,18065,4396,1289
3554,86,213,6,0,False,2020-01-11T15:00:00Z,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1729,16280,806,2535
3555,86,223,9,2,True,2020-01-19T14:00:00Z,2,1,23,90,0,0,0,1,0,0,0,0,0,0,0,14,11.6,1.6,0.0,1.3,43,-1074,15289,340,1414
3556,86,235,12,0,False,2020-01-22T20:15:00Z,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-597,14641,233,830
3557,86,242,1,0,True,2020-02-02T14:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1030,13704,82,1112
3558,86,259,16,2,False,2020-02-15T12:30:00Z,1,2,26,90,0,0,0,1,0,0,0,0,0,0,0,14,12.0,14.5,1.0,2.8,43,-420,13366,101,521
3559,86,262,3,10,True,2020-02-22T15:00:00Z,3,0,27,90,0,1,1,0,0,0,0,1,0,0,2,30,33.0,11.0,0.0,4.4,43,115,13553,497,382
3560,86,276,13,5,False,2020-02-29T15:00:00Z,0,0,28,90,0,0,1,0,0,0,0,1,0,0,0,22,19.0,1.6,25.0,4.6,43,4486,20184,5148,662
3561,86,282,17,2,True,2020-03-07T17:30:00Z,1,1,29,90,0,0,0,1,0,0,0,0,0,0,0,10,16.6,4.3,4.0,2.5,43,945,19238,1950,1005
3562,87,3,16,0,True,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,91379,0,0
3563,87,11,1,0,False,2019-08-17T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16408,76445,359,16767
3564,87,30,20,0,False,2019-08-25T15:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-14652,62700,1044,15696
3565,87,32,10,0,True,2019-08-31T16:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-7869,55487,600,8469
3566,87,43,4,0,False,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-6529,49598,981,7510
3567,87,52,14,0,True,2019-09-21T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3200,46791,773,3973
3568,87,61,2,0,False,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3969,43063,534,4503
3569,87,73,8,1,True,2019-10-05T14:00:00Z,1,0,8,35,0,0,0,0,0,0,0,0,0,0,0,5,14.0,14.6,2.0,3.1,42,-2274,41043,565,2839
3570,87,86,9,0,False,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-202,41394,2304,2506
3571,87,93,6,0,True,2019-10-26T16:30:00Z,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-536,40984,1191,1727
3572,87,108,15,1,False,2019-11-02T15:00:00Z,3,0,11,45,0,0,0,0,0,0,0,0,0,0,0,7,7.6,18.9,0.0,2.7,42,-1262,39857,875,2137
3573,87,111,19,6,True,2019-11-09T15:00:00Z,3,0,12,90,0,0,1,0,0,0,0,0,0,0,0,21,12.6,6.1,0.0,1.9,42,-830,39161,692,1522
3574,87,129,18,6,False,2019-11-23T15:00:00Z,0,3,13,90,0,0,1,0,0,0,0,0,0,0,0,25,16.4,0.9,0.0,1.7,42,8372,49358,10669,2297
3575,87,131,7,1,True,2019-11-30T15:00:00Z,0,2,14,35,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.8,0.0,0.3,42,20452,71404,23174,2722
3576,87,142,11,0,True,2019-12-03T20:15:00Z,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-4950,64444,1554,6504
3577,87,158,17,0,False,2019-12-07T15:00:00Z,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-6877,57658,800,7677
3578,87,162,13,0,True,2019-12-14T15:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-5324,52404,609,5933
3579,87,172,3,7,False,2019-12-21T15:00:00Z,0,1,18,90,0,0,1,0,0,0,0,0,0,0,1,22,18.8,5.0,0.0,2.4,42,-3795,48098,387,4182
3580,87,185,8,2,False,2019-12-26T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,13,18.4,10.3,0.0,2.9,42,8258,58604,9683,1425
3581,87,193,12,0,True,2019-12-28T19:45:00Z,0,2,20,90,0,0,0,2,0,0,0,1,0,0,0,1,4.6,0.6,2.0,0.7,42,1430,59577,3380,1950
3582,87,203,2,1,True,2020-01-01T12:30:00Z,1,2,21,90,0,0,0,2,0,0,0,0,0,0,0,20,25.0,53.9,3.0,8.2,42,1925,61736,5823,3898
3583,87,213,6,1,False,2020-01-11T15:00:00Z,3,0,22,90,0,0,0,3,0,0,0,0,0,0,0,8,8.6,1.1,0.0,1.0,42,-908,61015,4078,4986
3584,87,223,9,2,True,2020-01-19T14:00:00Z,2,1,23,90,0,0,0,1,0,0,0,0,0,0,0,19,25.8,25.4,0.0,5.1,42,-2130,58964,1817,3947
3585,87,235,12,5,False,2020-01-22T20:15:00Z,0,2,24,90,0,0,1,0,0,0,0,1,0,0,0,20,10.4,4.6,0.0,1.5,42,-1844,56930,1067,2911
3586,87,242,1,7,True,2020-02-02T14:00:00Z,0,0,25,90,0,0,1,0,0,0,0,0,0,0,1,26,14.2,16.3,2.0,3.3,42,1583,59084,4622,3039
